Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Juan Manuel FangioFAN,Ferrari,22,3:38:43.700,9
2,7,Stirling MossMOS,Maserati,22,+46.400s,6
3,6,Jean BehraBEH,Maserati,22,+458.300s,4
4,20,Paco  GodiaGOD,Maserati,20,+2 laps,3
DQ,21,Bruce  Halford HAL,Maserati,20,+2 laps,0
5,15,Louis  RosierROS,Maserati,19,+3 laps,2
NC,22,Ottorino  Volonterio VOL,Maserati,16,+6 laps,0
NC,11,Andre  Milhoux MIL,Gordini,15,DNF,0
NC,5,Alfonso de Portago DEP,Ferrari,,SHC,0
NC,5,Peter CollinsCOL,Ferrari,14,DNF,0
NC,18,Luigi  VilloresiVIL,Maserati,13,DNF,0
NC,12,Harry SchellSCH,Maserati,13,DNF,0
NC,4,Luigi MussoMUS,Ferrari,,SHC,0
NC,4,Eugenio CastellottiCAS,Ferrari,11,DNF,0
NC,2,Peter CollinsCOL,Ferrari,8,DNF,0
NC,3,Eugenio CastellottiCAS,Ferrari,5,DNF,0
NC,8,Umberto  MaglioliMAG,Maserati,3,DNF,0
NC,19,Horace  Gould GOU,Maserati,3,DNF,0
NC,16,Roy SalvadoriSAL,Maserati,2,DNF,0
NC,10,Robert  ManzonMAN,Gordini,0,DNF,0
NC,14,Giorgio  Scarlatti SCA,Ferrari,0,DNF,0
