Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Juan Manuel FangioFAN,Mercedes-Benz,96,3:00:38.600,9
2,12,Jose Froilan GonzalezGON,Ferrari,,SHC,2
2,12,Nino FarinaFAR,Ferrari,96,+89.600s,3.3
2,12,Maurice  TrintignantTRI,Ferrari,,SHC,3.3
3,10,Nino FarinaFAR,Ferrari,,SHC,0
3,10,Umberto  MaglioliMAG,Ferrari,94,+2 laps,1.3
3,10,Maurice  TrintignantTRI,Ferrari,,SHC,0
4,8,Hans  HerrmannHER,Mercedes-Benz,,SHC,1
4,8,Karl KlingKLI,Mercedes-Benz,,SHC,1
4,8,Stirling MossMOS,Mercedes-Benz,94,+2 laps,1
5,18,Roberto MieresMIE,Maserati,91,+5 laps,2
6,28,Harry SchellSCH,Maserati,,SHC,0
6,28,Jean BehraBEH,Maserati,88,+8 laps,0
7,22,Luigi MussoMUS,Maserati,,SHC,0
7,22,Sergio MantovaniMAN,Maserati,,SHC,0
7,22,Harry SchellSCH,Maserati,83,+13 laps,0
NC,26,Clemar BucciBUC,Maserati,,SHC,0
NC,26,Harry SchellSCH,Maserati,,SHC,0
NC,26,Carlos MenditeguyMEN,Maserati,54,DNF,0
NC,20,Sergio MantovaniMAN,Maserati,,SHC,0
NC,20,Luigi MussoMUS,Maserati,,SHC,0
NC,20,Jean BehraBEH,Maserati,54,DNF,0
NC,42,Jesus IglesiasIGL,Gordini,38,DNF,0
NC,14,Maurice  TrintignantTRI,Ferrari,36,DNF,0
NC,36,Eugenio CastellottiCAS,Lancia,,SHC,0
NC,36,Luigi  VilloresiVIL,Lancia,35,DNF,0
NC,6,Stirling MossMOS,Mercedes-Benz,29,DNF,0
NC,30,Alberto UriaURI,Maserati,22,DNF,0
NC,32,Alberto AscariASC,Lancia,21,DNF,0
NC,38,Elie BayolBAY,Gordini,7,DNF,0
NC,34,Luigi  VilloresiVIL,Lancia,2,DNF,0
NC,16,Jean BehraBEH,Maserati,2,DNF,0
NC,4,Karl KlingKLI,Mercedes-Benz,2,DNF,0
NC,40,Pablo BirgerBIR,Gordini,1,DNF,0
NC,24,Carlos MenditeguyMEN,Maserati,1,DNF,0
