Pos,No,Driver,Car,Laps,Time/retired,Pts
1,44,Maurice  TrintignantTRI,Ferrari,100,2:58:09.700,8
2,30,Eugenio CastellottiCAS,Lancia,100,+20.300s,6
3,34,Jean BehraBEH,Maserati,,SHC,2
3,34,Cesare PerdisaPER,Maserati,99,+1 lap,2
4,42,Nino FarinaFAR,Ferrari,99,+1 lap,3
5,28,Luigi  VilloresiVIL,Lancia,99,+1 lap,2
6,32,Louis  ChironCHI,Lancia,95,+5 laps,0
7,10,Jacques  PolletPOL,Gordini,91,+9 laps,0
NC,40,Cesare PerdisaPER,Maserati,,SHC,0
NC,40,Jean BehraBEH,Maserati,86,DNF,0
8,48,Piero  TaruffiTAR,Ferrari,,SHC,0
8,48,Paul FrereFRE,Ferrari,86,+14 laps,0
9,6,Stirling MossMOS,Mercedes-Benz,81,+19 laps,0
NC,26,Alberto AscariASC,Lancia,80,DNF,0
NC,46,Harry SchellSCH,Ferrari,68,DNF,0
NC,36,Roberto MieresMIE,Maserati,64,DNF,0
NC,12,Elie BayolBAY,Gordini,63,DNF,0
NC,2,Juan Manuel FangioFAN,Mercedes-Benz,49,DNF,1
NC,8,Robert  ManzonMAN,Gordini,38,DNF,0
NC,4,Andre  SimonSIM,Mercedes-Benz,24,DNF,0
NC,18,Mike HawthornHAW,Vanwall,22,DNF,0
NC,14,Louis  RosierROS,Maserati,8,DNF,0
NC,38,Luigi MussoMUS,Maserati,7,DNF,0
