Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,23,Alexander AlbonALB,Red Bull Racing Honda,17,15:37:35,21.663,21.663
1,63,George RussellRUS,Williams Mercedes,19,15:40:50,22.708,22.708
1,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,20,15:42:15,22.314,22.314
1,33,Max VerstappenVER,Red Bull Racing Honda,21,15:42:49,21.532,21.532
1,10,Pierre GaslyGAS,AlphaTauri Honda,21,15:43:20,22.241,22.241
1,4,Lando NorrisNOR,McLaren Renault,21,15:43:22,22.099,22.099
1,26,Daniil KvyatKVY,AlphaTauri Honda,21,15:43:30,23.036,23.036
1,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,21,15:43:48,22.243,22.243
1,55,Carlos SainzSAI,McLaren Renault,22,15:44:43,22.078,22.078
1,44,Lewis HamiltonHAM,Mercedes,23,15:45:28,23.377,23.377
1,77,Valtteri BottasBOT,Mercedes,23,15:45:39,22.310,22.310
1,18,Lance StrollSTR,Racing Point BWT Mercedes,27,15:51:47,22.351,22.351
1,20,Kevin MagnussenMAG,Haas Ferrari,28,15:53:40,24.148,24.148
1,6,Nicholas LatifiLAT,Williams Mercedes,28,15:54:06,22.322,22.322
1,11,Sergio PerezPER,Racing Point BWT Mercedes,29,15:54:39,22.641,22.641
1,16,Charles LeclercLEC,Ferrari,29,15:54:45,22.274,22.274
1,5,Sebastian VettelVET,Ferrari,29,15:54:53,21.820,21.820
1,8,Romain GrosjeanGRO,Haas Ferrari,32,15:59:39,23.212,23.212
1,31,Esteban OconOCO,Renault,34,16:02:12,22.366,22.366
1,3,Daniel RicciardoRIC,Renault,35,16:03:27,21.837,21.837
2,63,George RussellRUS,Williams Mercedes,35,16:03:47,21.889,44.597
2,23,Alexander AlbonALB,Red Bull Racing Honda,39,16:09:10,21.804,43.467
2,33,Max VerstappenVER,Red Bull Racing Honda,41,16:10:56,21.601,43.133
2,55,Carlos SainzSAI,McLaren Renault,41,16:11:55,22.166,44.244
2,18,Lance StrollSTR,Racing Point BWT Mercedes,42,16:13:17,22.388,44.739
2,10,Pierre GaslyGAS,AlphaTauri Honda,42,16:13:22,22.394,44.635
2,4,Lando NorrisNOR,McLaren Renault,44,16:16:10,21.761,43.860
2,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,44,16:16:43,22.197,44.511
2,26,Daniil KvyatKVY,AlphaTauri Honda,45,16:17:43,22.079,45.115
2,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,45,16:18:12,21.794,44.037
2,77,Valtteri BottasBOT,Mercedes,48,16:20:38,22.143,44.453
2,44,Lewis HamiltonHAM,Mercedes,50,16:23:05,21.853,45.230
2,6,Nicholas LatifiLAT,Williams Mercedes,49,16:24:00,22.475,44.797
2,8,Romain GrosjeanGRO,Haas Ferrari,62,16:42:16,24.010,47.222
3,77,Valtteri BottasBOT,Mercedes,64,16:42:47,22.607,1:07.060
