Pos,No,Driver,Car,Time
1,44,Lewis HamiltonHAM,Mercedes,1:15.584
2,77,Valtteri BottasBOT,Mercedes,1:15.643
3,33,Max VerstappenVER,Red Bull Racing Honda,1:16.292
4,11,Sergio PerezPER,Racing Point BWT Mercedes,1:16.482
5,18,Lance StrollSTR,Racing Point BWT Mercedes,1:16.589
6,23,Alexander AlbonALB,Red Bull Racing Honda,1:17.029
7,55,Carlos SainzSAI,McLaren Renault,1:17.044
8,4,Lando NorrisNOR,McLaren Renault,1:17.084
9,16,Charles LeclercLEC,Ferrari,1:17.087
10,10,Pierre GaslyGAS,AlphaTauri Honda,1:17.136
11,5,Sebastian VettelVET,Ferrari,1:17.168
12,26,Daniil KvyatKVY,AlphaTauri Honda,1:17.192
13,3,Daniel RicciardoRIC,Renault,1:17.198
14,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:17.386
15,31,Esteban OconOCO,Renault,1:17.567
16,20,Kevin MagnussenMAG,Haas Ferrari,1:17.908
17,8,Romain GrosjeanGRO,Haas Ferrari,1:18.089
18,63,George RussellRUS,Williams Mercedes,1:18.099
19,6,Nicholas LatifiLAT,Williams Mercedes,1:18.532
20,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:18.697
