Pos,No,Driver,Car,Time
1,44,Lewis HamiltonHAM,Mercedes,1:24.303
2,77,Valtteri BottasBOT,Mercedes,1:24.616
3,33,Max VerstappenVER,Red Bull Racing Honda,1:25.325
4,16,Charles LeclercLEC,Ferrari,1:25.427
5,4,Lando NorrisNOR,McLaren Renault,1:25.782
6,18,Lance StrollSTR,Racing Point BWT Mercedes,1:25.839
7,55,Carlos SainzSAI,McLaren Renault,1:25.965
8,3,Daniel RicciardoRIC,Renault,1:26.009
9,31,Esteban OconOCO,Renault,1:26.209
10,5,Sebastian VettelVET,Ferrari,1:26.339
11,10,Pierre GaslyGAS,AlphaTauri Honda,1:26.501
12,23,Alexander AlbonALB,Red Bull Racing Honda,1:26.545
13,27,Nico HulkenbergHUL,Racing Point BWT Mercedes,1:26.566
14,20,Kevin MagnussenMAG,Haas Ferrari,1:27.158
15,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:27.164
16,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:27.366
17,8,Romain GrosjeanGRO,Haas Ferrari,1:27.643
18,6,Nicholas LatifiLAT,Williams Mercedes,1:27.705
19,26,Daniil KvyatKVY,AlphaTauri Honda,1:26.744
20,63,George RussellRUS,Williams Mercedes,1:27.092
