Pos,No,Driver,Car,Time,Gap,Laps
1,77,Valtteri BottasBOT,Mercedes,1:44.493,,18
2,44,Lewis HamiltonHAM,Mercedes,1:44.562,+0.069s,17
3,33,Max VerstappenVER,Red Bull Racing Honda,1:44.574,+0.081s,20
4,11,Sergio PerezPER,Racing Point BWT Mercedes,1:44.629,+0.136s,22
5,18,Lance StrollSTR,Racing Point BWT Mercedes,1:44.868,+0.375s,22
6,23,Alexander AlbonALB,Red Bull Racing Honda,1:45.049,+0.556s,22
7,31,Esteban OconOCO,Renault,1:45.099,+0.606s,20
8,55,Carlos SainzSAI,McLaren Renault,1:45.222,+0.729s,24
9,3,Daniel RicciardoRIC,Renault,1:45.225,+0.732s,21
10,4,Lando NorrisNOR,McLaren Renault,1:45.274,+0.781s,28
11,26,Daniil KvyatKVY,AlphaTauri Honda,1:45.447,+0.954s,25
12,10,Pierre GaslyGAS,AlphaTauri Honda,1:45.503,+1.010s,17
13,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:45.704,+1.211s,19
14,16,Charles LeclercLEC,Ferrari,1:45.759,+1.266s,18
15,5,Sebastian VettelVET,Ferrari,1:46.179,+1.686s,15
16,6,Nicholas LatifiLAT,Williams Mercedes,1:46.488,+1.995s,19
17,63,George RussellRUS,Williams Mercedes,1:46.570,+2.077s,21
18,20,Kevin MagnussenMAG,Haas Ferrari,,,1
19,8,Romain GrosjeanGRO,Haas Ferrari,,,2
20,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,,,2
