Pos,No,Driver,Car,Time,Gap,Laps
1,33,Max VerstappenVER,Red Bull Racing Honda,1:27.422,,27
2,44,Lewis HamiltonHAM,Mercedes,1:27.896,+0.474s,27
3,18,Lance StrollSTR,Racing Point BWT Mercedes,1:28.004,+0.582s,22
4,23,Alexander AlbonALB,Red Bull Racing Honda,1:28.129,+0.707s,24
5,16,Charles LeclercLEC,Ferrari,1:28.221,+0.799s,22
6,77,Valtteri BottasBOT,Mercedes,1:28.519,+1.097s,29
7,31,Esteban OconOCO,Renault,1:28.559,+1.137s,26
8,3,Daniel RicciardoRIC,Renault,1:28.575,+1.153s,22
9,27,Nico HulkenbergHUL,Racing Point BWT Mercedes,1:28.592,+1.170s,23
10,26,Daniil KvyatKVY,AlphaTauri Honda,1:28.868,+1.446s,21
11,10,Pierre GaslyGAS,AlphaTauri Honda,1:28.909,+1.487s,24
12,55,Carlos SainzSAI,McLaren Renault,1:28.988,+1.566s,24
13,4,Lando NorrisNOR,McLaren Renault,1:28.990,+1.568s,22
14,20,Kevin MagnussenMAG,Haas Ferrari,1:29.532,+2.110s,23
15,8,Romain GrosjeanGRO,Haas Ferrari,1:29.576,+2.154s,25
16,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:29.746,+2.324s,24
17,63,George RussellRUS,Williams Mercedes,1:29.899,+2.477s,23
18,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:29.925,+2.503s,17
19,6,Nicholas LatifiLAT,Williams Mercedes,1:30.703,+3.281s,20
20,5,Sebastian VettelVET,Ferrari,,,2
