Pos,No,Driver,Car,Time,Gap,Laps
1,77,Valtteri BottasBOT,Mercedes,1:16.785,,33
2,44,Lewis HamiltonHAM,Mercedes,1:16.824,+0.039s,29
3,33,Max VerstappenVER,Red Bull Racing Honda,1:17.724,+0.939s,26
4,16,Charles LeclercLEC,Ferrari,1:17.970,+1.185s,27
5,5,Sebastian VettelVET,Ferrari,1:17.981,+1.196s,27
6,8,Romain GrosjeanGRO,Haas Ferrari,1:18.291,+1.506s,29
7,11,Sergio PerezPER,Racing Point BWT Mercedes,1:18.471,+1.686s,31
8,23,Alexander AlbonALB,Red Bull Racing Honda,1:18.606,+1.821s,27
9,20,Kevin MagnussenMAG,Haas Ferrari,1:18.620,+1.835s,28
10,18,Lance StrollSTR,Racing Point BWT Mercedes,1:18.643,+1.858s,31
11,55,Carlos SainzSAI,McLaren Renault,1:18.733,+1.948s,33
12,31,Esteban OconOCO,Renault,1:18.736,+1.951s,31
13,4,Lando NorrisNOR,McLaren Renault,1:18.744,+1.959s,32
14,10,Pierre GaslyGAS,AlphaTauri Honda,1:18.888,+2.103s,26
15,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:18.917,+2.132s,24
16,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:18.981,+2.196s,24
17,26,Daniil KvyatKVY,AlphaTauri Honda,1:19.145,+2.360s,21
18,3,Daniel RicciardoRIC,Renault,1:19.230,+2.445s,31
19,6,Nicholas LatifiLAT,Williams Mercedes,1:20.334,+3.549s,30
20,40,Roy NissanyNIS,Williams Mercedes,1:20.664,+3.879s,25
