Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:04.816,,42
2,77,Valtteri BottasBOT,Mercedes,1:05.172,+0.356s,38
3,33,Max VerstappenVER,Red Bull Racing Honda,1:05.418,+0.602s,37
4,55,Carlos SainzSAI,McLaren Renault,1:05.431,+0.615s,41
5,11,Sergio PerezPER,Racing Point BWT Mercedes,1:05.512,+0.696s,33
6,4,Lando NorrisNOR,McLaren Renault,1:05.621,+0.805s,41
7,23,Alexander AlbonALB,Red Bull Racing Honda,1:05.701,+0.885s,29
8,3,Daniel RicciardoRIC,Renault,1:05.860,+1.044s,29
9,20,Kevin MagnussenMAG,Haas Ferrari,1:05.907,+1.091s,27
10,16,Charles LeclercLEC,Ferrari,1:05.924,+1.108s,31
11,18,Lance StrollSTR,Racing Point BWT Mercedes,1:06.074,+1.258s,34
12,5,Sebastian VettelVET,Ferrari,1:06.077,+1.261s,32
13,31,Esteban OconOCO,Renault,1:06.270,+1.454s,22
14,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:06.360,+1.544s,24
15,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:06.365,+1.549s,28
16,10,Pierre GaslyGAS,AlphaTauri Honda,1:06.404,+1.588s,25
17,63,George RussellRUS,Williams Mercedes,1:06.495,+1.679s,27
18,6,Nicholas LatifiLAT,Williams Mercedes,1:06.906,+2.090s,31
19,26,Daniil KvyatKVY,AlphaTauri Honda,1:06.943,+2.127s,19
20,8,Romain GrosjeanGRO,Haas Ferrari,1:46.361,+41.545s,6
