Pos,No,Driver,Car,Time,Gap,Laps
1,6,Kimi RäikkönenRAI,McLaren Mercedes,1:44.701,,14
2,9,Jenson ButtonBUT,BAR Honda,1:45.015,+0.314s,15
3,1,Michael SchumacherMSC,Ferrari,1:45.137,+0.436s,16
4,35,Anthony DavidsonDAV,BAR Honda,1:45.437,+0.736s,25
5,10,Takuma SatoSAT,BAR Honda,1:45.451,+0.750s,20
6,5,David CoulthardCOU,McLaren Mercedes,1:45.507,+0.806s,13
7,4,Antonio PizzoniaPIZ,Williams BMW,1:45.559,+0.858s,14
8,2,Rubens BarrichelloBAR,Ferrari,1:45.625,+0.924s,20
9,8,Fernando AlonsoALO,Renault,1:45.658,+0.957s,20
10,3,Juan Pablo MontoyaMOY,Williams BMW,1:45.678,+0.977s,17
11,12,Felipe MassaMAS,Sauber Petronas,1:45.960,+1.259s,20
12,11,Giancarlo FisichellaFIS,Sauber Petronas,1:45.978,+1.277s,19
13,14,Mark WebberWEB,Jaguar Cosworth,1:46.471,+1.770s,10
14,17,Olivier PanisPAN,Toyota,1:46.528,+1.827s,17
15,16,Ricardo ZontaZON,Toyota,1:46.902,+2.201s,20
16,7,Jarno TrulliTRU,Renault,1:46.912,+2.211s,21
17,37,Bjorn WirdheimWIR,Jaguar Cosworth,1:47.265,+2.564s,23
18,15,Christian KlienKLI,Jaguar Cosworth,1:47.370,+2.669s,8
19,38,Ryan BriscoeBRI,Toyota,1:47.634,+2.933s,9
20,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:48.687,+3.986s,16
21,18,Nick HeidfeldHEI,Jordan Ford,1:48.803,+4.102s,18
22,39,Timo GlockGLO,Jordan Ford,1:48.817,+4.116s,21
23,19,Giorgio PantanoPAN,Jordan Ford,1:48.962,+4.261s,17
24,40,Bas LeindersLEI,Minardi Cosworth,1:49.480,+4.779s,16
25,20,Gianmaria BruniBRU,Minardi Cosworth,1:49.742,+5.041s,16
