Pos,No,Driver,Car,Time,Gap,Laps
1,6,Kimi RäikkönenRAI,McLaren Mercedes,1:18.655,,16
2,11,Giancarlo FisichellaFIS,Sauber Petronas,1:18.660,+0.005s,20
3,1,Michael SchumacherMSC,Ferrari,1:19.162,+0.507s,14
4,5,David CoulthardCOU,McLaren Mercedes,1:19.287,+0.632s,17
5,9,Jenson ButtonBUT,BAR Honda,1:19.401,+0.746s,19
6,2,Rubens BarrichelloBAR,Ferrari,1:19.473,+0.818s,22
7,4,Marc GeneGEN,Williams BMW,1:19.540,+0.885s,20
8,7,Jarno TrulliTRU,Renault,1:19.601,+0.946s,21
9,10,Takuma SatoSAT,BAR Honda,1:19.611,+0.956s,13
10,12,Felipe MassaMAS,Sauber Petronas,1:19.676,+1.021s,23
11,3,Juan Pablo MontoyaMOY,Williams BMW,1:19.746,+1.091s,20
12,8,Fernando AlonsoALO,Renault,1:19.874,+1.219s,30
13,38,Ricardo ZontaZON,Toyota,1:20.095,+1.440s,35
14,17,Olivier PanisPAN,Toyota,1:20.489,+1.834s,25
15,16,Cristiano da MattaDAM,Toyota,1:20.829,+2.174s,19
16,35,Anthony DavidsonDAV,BAR Honda,1:20.861,+2.206s,14
17,15,Christian KlienKLI,Jaguar Cosworth,1:21.073,+2.418s,30
18,14,Mark WebberWEB,Jaguar Cosworth,1:21.352,+2.697s,27
19,37,Bjorn WirdheimWIR,Jaguar Cosworth,1:21.353,+2.698s,33
20,18,Nick HeidfeldHEI,Jordan Ford,1:22.365,+3.710s,13
21,39,Timo GlockGLO,Jordan Ford,1:22.500,+3.845s,24
22,20,Gianmaria BruniBRU,Minardi Cosworth,1:22.516,+3.861s,25
23,19,Giorgio PantanoPAN,Jordan Ford,1:22.586,+3.931s,14
24,40,Bas LeindersLEI,Minardi Cosworth,1:22.792,+4.137s,20
25,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:23.436,+4.781s,23
