Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:24.718,,15
2,2,Rubens BarrichelloBAR,Ferrari,1:24.826,+0.108s,22
3,7,Jarno TrulliTRU,Renault,1:25.757,+1.039s,23
4,9,Jenson ButtonBUT,BAR Honda,1:25.786,+1.068s,15
5,8,Fernando AlonsoALO,Renault,1:25.853,+1.135s,22
6,4,Ralf SchumacherRSC,Williams BMW,1:25.882,+1.164s,26
7,3,Juan Pablo MontoyaMOY,Williams BMW,1:26.206,+1.488s,19
8,5,David CoulthardCOU,McLaren Mercedes,1:26.215,+1.497s,17
9,14,Mark WebberWEB,Jaguar Cosworth,1:26.312,+1.594s,17
10,6,Kimi RäikkönenRAI,McLaren Mercedes,1:26.579,+1.861s,18
11,11,Giancarlo FisichellaFIS,Sauber Petronas,1:26.601,+1.883s,27
12,10,Takuma SatoSAT,BAR Honda,1:26.967,+2.249s,15
13,12,Felipe MassaMAS,Sauber Petronas,1:26.969,+2.251s,26
14,38,Ricardo ZontaZON,Toyota,1:27.165,+2.447s,25
15,35,Anthony DavidsonDAV,BAR Honda,1:27.516,+2.798s,11
16,16,Cristiano da MattaDAM,Toyota,1:27.710,+2.992s,11
17,15,Christian KlienKLI,Jaguar Cosworth,1:27.724,+3.006s,20
18,17,Olivier PanisPAN,Toyota,1:27.807,+3.089s,16
19,18,Nick HeidfeldHEI,Jordan Ford,1:27.826,+3.108s,15
20,37,Bjorn WirdheimWIR,Jaguar Cosworth,1:28.781,+4.063s,30
21,20,Gianmaria BruniBRU,Minardi Cosworth,1:28.991,+4.273s,18
22,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:29.708,+4.990s,9
23,19,Giorgio PantanoPAN,Jordan Ford,1:30.061,+5.343s,18
24,39,Timo GlockGLO,Jordan Ford,1:30.291,+5.573s,4
