Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:45.388,,5
2,11,Giancarlo FisichellaFIS,Sauber Petronas,1:46.102,+0.714s,4
3,6,Kimi RäikkönenRAI,McLaren Mercedes,1:46.749,+1.361s,5
4,2,Rubens BarrichelloBAR,Ferrari,1:46.874,+1.486s,5
5,5,David CoulthardCOU,McLaren Mercedes,1:48.033,+2.645s,7
6,19,Timo GlockGLO,Jordan Ford,1:49.277,+3.889s,8
7,18,Nick HeidfeldHEI,Jordan Ford,1:49.286,+3.898s,4
8,10,Takuma SatoSAT,BAR Honda,1:49.370,+3.982s,6
9,35,Anthony DavidsonDAV,BAR Honda,1:49.598,+4.210s,12
10,7,Jacques VilleneuveVIL,Renault,1:49.672,+4.284s,8
11,8,Fernando AlonsoALO,Renault,1:49.712,+4.324s,7
12,4,Ralf SchumacherRSC,Williams BMW,1:49.736,+4.348s,4
13,3,Juan Pablo MontoyaMOY,Williams BMW,1:50.060,+4.672s,3
14,16,Jarno TrulliTRU,Toyota,1:50.386,+4.998s,7
15,14,Mark WebberWEB,Jaguar Cosworth,1:50.666,+5.278s,9
16,39,Robert DoornbosDOO,Jordan Ford,1:51.007,+5.619s,11
17,15,Christian KlienKLI,Jaguar Cosworth,1:52.232,+6.844s,9
18,40,Bas LeindersLEI,Minardi Cosworth,1:52.942,+7.554s,8
19,20,Gianmaria BruniBRU,Minardi Cosworth,1:53.194,+7.806s,6
20,9,Jenson ButtonBUT,BAR Honda,1:53.482,+8.094s,3
21,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:54.703,+9.315s,8
22,12,Felipe MassaMAS,Sauber Petronas,,,2
23,17,Olivier PanisPAN,Toyota,,,1
