Pos,No,Driver,Car,Time,Gap,Laps
1,9,Jenson ButtonBUT,BAR Honda,1:15.935,,19
2,35,Anthony DavidsonDAV,BAR Honda,1:16.188,+0.253s,34
3,38,Ricardo ZontaZON,Toyota,1:16.360,+0.425s,37
4,4,Ralf SchumacherRSC,Williams BMW,1:16.433,+0.498s,25
5,8,Fernando AlonsoALO,Renault,1:16.534,+0.599s,20
6,2,Rubens BarrichelloBAR,Ferrari,1:16.698,+0.763s,28
7,1,Michael SchumacherMSC,Ferrari,1:16.729,+0.794s,25
8,7,Jarno TrulliTRU,Renault,1:16.734,+0.799s,20
9,6,Kimi RäikkönenRAI,McLaren Mercedes,1:16.798,+0.863s,17
10,16,Cristiano da MattaDAM,Toyota,1:16.833,+0.898s,24
11,17,Olivier PanisPAN,Toyota,1:16.925,+0.990s,23
12,3,Juan Pablo MontoyaMOY,Williams BMW,1:17.067,+1.132s,27
13,5,David CoulthardCOU,McLaren Mercedes,1:17.069,+1.134s,16
14,14,Mark WebberWEB,Jaguar Cosworth,1:17.178,+1.243s,31
15,39,Timo GlockGLO,Jordan Ford,1:17.608,+1.673s,31
16,37,Bjorn WirdheimWIR,Jaguar Cosworth,1:17.676,+1.741s,21
17,12,Felipe MassaMAS,Sauber Petronas,1:17.906,+1.971s,22
18,10,Takuma SatoSAT,BAR Honda,1:17.970,+2.035s,4
19,11,Giancarlo FisichellaFIS,Sauber Petronas,1:18.001,+2.066s,24
20,18,Nick HeidfeldHEI,Jordan Ford,1:18.117,+2.182s,23
21,19,Giorgio PantanoPAN,Jordan Ford,1:18.726,+2.791s,21
22,20,Gianmaria BruniBRU,Minardi Cosworth,1:19.149,+3.214s,17
23,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:20.313,+4.378s,15
24,40,Bas LeindersLEI,Minardi Cosworth,1:22.189,+6.254s,31
25,15,Christian KlienKLI,Jaguar Cosworth,,,2
