Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:08.320,,17
2,33,Max VerstappenVER,Red Bull Racing Honda,1:08.346,+0.026s,18
3,16,Charles LeclercLEC,Ferrari,1:08.611,+0.291s,20
4,5,Sebastian VettelVET,Ferrari,1:08.664,+0.344s,22
5,23,Alexander AlbonALB,Red Bull Racing Honda,1:09.136,+0.816s,17
6,77,Valtteri BottasBOT,Mercedes,1:09.201,+0.881s,20
7,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,1:09.415,+1.095s,22
8,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:09.462,+1.142s,20
9,4,Lando NorrisNOR,McLaren Renault,1:09.585,+1.265s,18
10,55,Carlos SainzSAI,McLaren Renault,1:09.588,+1.268s,21
11,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:09.619,+1.299s,21
12,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:09.625,+1.305s,19
13,27,Nico HulkenbergHUL,Renault,1:09.650,+1.330s,17
14,20,Kevin MagnussenMAG,Haas Ferrari,1:09.713,+1.393s,18
15,3,Daniel RicciardoRIC,Renault,1:09.761,+1.441s,17
16,8,Romain GrosjeanGRO,Haas Ferrari,1:09.798,+1.478s,20
17,11,Sergio PerezPER,Racing Point BWT Mercedes,1:09.995,+1.675s,19
18,18,Lance StrollSTR,Racing Point BWT Mercedes,1:10.312,+1.992s,16
19,63,George RussellRUS,Williams Mercedes,1:10.843,+2.523s,19
20,88,Robert KubicaKUB,Williams Mercedes,1:11.205,+2.885s,23
