Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:16.084,,21
2,33,Max VerstappenVER,Red Bull Racing Honda,1:16.097,+0.013s,16
3,5,Sebastian VettelVET,Ferrari,1:16.166,+0.082s,18
4,77,Valtteri BottasBOT,Mercedes,1:16.355,+0.271s,19
5,16,Charles LeclercLEC,Ferrari,1:16.392,+0.308s,18
6,10,Pierre GaslyGAS,Red Bull Racing Honda,1:16.684,+0.600s,19
7,4,Lando NorrisNOR,McLaren Renault,1:16.774,+0.690s,20
8,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:17.216,+1.132s,22
9,55,Carlos SainzSAI,McLaren Renault,1:17.217,+1.133s,23
10,20,Kevin MagnussenMAG,Haas Ferrari,1:17.230,+1.146s,17
11,8,Romain GrosjeanGRO,Haas Ferrari,1:17.293,+1.209s,21
12,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,1:17.432,+1.348s,21
13,27,Nico HulkenbergHUL,Renault,1:17.667,+1.583s,19
14,11,Sergio PerezPER,Racing Point BWT Mercedes,1:17.670,+1.586s,17
15,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:17.929,+1.845s,22
16,3,Daniel RicciardoRIC,Renault,1:17.962,+1.878s,19
17,23,Alexander AlbonALB,Scuderia Toro Rosso Honda,1:18.024,+1.940s,19
18,63,George RussellRUS,Williams Mercedes,1:18.072,+1.988s,23
19,18,Lance StrollSTR,Racing Point BWT Mercedes,1:18.534,+2.450s,20
20,88,Robert KubicaKUB,Williams Mercedes,1:18.709,+2.625s,26
