Pos,No,Driver,Car,Time,Gap,Laps
1,33,Max VerstappenVER,Red Bull Racing Honda,1:33.305,,13
2,5,Sebastian VettelVET,Ferrari,1:33.523,+0.218s,17
3,4,Lando NorrisNOR,McLaren Renault,1:33.818,+0.513s,14
4,77,Valtteri BottasBOT,Mercedes,1:33.904,+0.599s,17
5,44,Lewis HamiltonHAM,Mercedes,1:33.923,+0.618s,16
6,23,Alexander AlbonALB,Red Bull Racing Honda,1:33.983,+0.678s,14
7,55,Carlos SainzSAI,McLaren Renault,1:34.408,+1.103s,15
8,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:34.513,+1.208s,18
9,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:34.517,+1.212s,14
10,3,Daniel RicciardoRIC,Renault,1:34.774,+1.469s,11
11,27,Nico HulkenbergHUL,Renault,1:34.784,+1.479s,11
12,18,Lance StrollSTR,Racing Point BWT Mercedes,1:34.792,+1.487s,14
13,8,Romain GrosjeanGRO,Haas Ferrari,1:34.849,+1.544s,17
14,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,1:35.129,+1.824s,16
15,20,Kevin MagnussenMAG,Haas Ferrari,1:35.305,+2.000s,14
16,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:35.956,+2.651s,15
17,63,George RussellRUS,Williams Mercedes,1:36.256,+2.951s,15
18,88,Robert KubicaKUB,Williams Mercedes,1:36.628,+3.323s,17
19,11,Sergio PerezPER,Racing Point BWT Mercedes,1:38.426,+5.121s,22
20,16,Charles LeclercLEC,Ferrari,,,1
