Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:22.292,,12
2,5,Sebastian VettelVET,Ferrari,1:22.556,+0.264s,12
3,16,Charles LeclercLEC,Ferrari,1:22.749,+0.457s,12
4,8,Romain GrosjeanGRO,Haas Ferrari,1:23.112,+0.820s,17
5,20,Kevin MagnussenMAG,Haas Ferrari,1:23.334,+1.042s,15
6,10,Pierre GaslyGAS,Red Bull Racing Honda,1:23.367,+1.075s,17
7,77,Valtteri BottasBOT,Mercedes,1:23.422,+1.130s,17
8,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,1:23.442,+1.150s,16
9,33,Max VerstappenVER,Red Bull Racing Honda,1:23.481,+1.189s,19
10,3,Daniel RicciardoRIC,Renault,1:23.695,+1.403s,14
11,27,Nico HulkenbergHUL,Renault,1:23.737,+1.445s,15
12,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:23.831,+1.539s,16
13,55,Carlos SainzSAI,McLaren Renault,1:24.049,+1.757s,21
14,11,Sergio PerezPER,Racing Point BWT Mercedes,1:24.082,+1.790s,18
15,23,Alexander AlbonALB,Scuderia Toro Rosso Honda,1:24.328,+2.036s,15
16,18,Lance StrollSTR,Racing Point BWT Mercedes,1:24.345,+2.053s,16
17,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:24.402,+2.110s,18
18,4,Lando NorrisNOR,McLaren Renault,1:24.568,+2.276s,16
19,63,George RussellRUS,Williams Mercedes,1:25.944,+3.652s,14
20,88,Robert KubicaKUB,Williams Mercedes,1:26.589,+4.297s,16
