Pos,No,Driver,Car,Time,Gap,Laps
1,16,Charles LeclercLEC,Ferrari,1:12.380,,18
2,33,Max VerstappenVER,Red Bull Racing Honda,1:12.548,+0.168s,12
3,5,Sebastian VettelVET,Ferrari,1:12.644,+0.264s,18
4,77,Valtteri BottasBOT,Mercedes,1:12.890,+0.510s,24
5,20,Kevin MagnussenMAG,Haas Ferrari,1:12.893,+0.513s,13
6,44,Lewis HamiltonHAM,Mercedes,1:12.965,+0.585s,22
7,55,Carlos SainzSAI,McLaren Renault,1:13.300,+0.920s,18
8,10,Pierre GaslyGAS,Red Bull Racing Honda,1:13.324,+0.944s,17
9,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:13.351,+0.971s,18
10,8,Romain GrosjeanGRO,Haas Ferrari,1:13.378,+0.998s,15
11,11,Sergio PerezPER,Racing Point BWT Mercedes,1:13.476,+1.096s,15
12,27,Nico HulkenbergHUL,Renault,1:13.496,+1.116s,19
13,23,Alexander AlbonALB,Scuderia Toro Rosso Honda,1:13.554,+1.174s,24
14,4,Lando NorrisNOR,McLaren Renault,1:13.556,+1.176s,15
15,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:13.671,+1.291s,16
16,18,Lance StrollSTR,Racing Point BWT Mercedes,1:13.672,+1.292s,15
17,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,1:13.767,+1.387s,21
18,3,Daniel RicciardoRIC,Renault,1:13.816,+1.436s,20
19,88,Robert KubicaKUB,Williams Mercedes,1:15.540,+3.160s,20
20,63,George RussellRUS,Williams Mercedes,1:15.824,+3.444s,11
