Pos,No,Driver,Car,Time,Gap,Laps
1,16,Charles LeclercLEC,Ferrari,1:03.987,,18
2,44,Lewis HamiltonHAM,Mercedes,1:04.130,+0.143s,21
3,77,Valtteri BottasBOT,Mercedes,1:04.221,+0.234s,23
4,5,Sebastian VettelVET,Ferrari,1:04.250,+0.263s,20
5,33,Max VerstappenVER,Red Bull Racing Honda,1:04.446,+0.459s,18
6,4,Lando NorrisNOR,McLaren Renault,1:04.986,+0.999s,19
7,10,Pierre GaslyGAS,Red Bull Racing Honda,1:05.152,+1.165s,15
8,55,Carlos SainzSAI,McLaren Renault,1:05.219,+1.232s,22
9,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:05.336,+1.349s,17
10,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,1:05.391,+1.404s,25
11,23,Alexander AlbonALB,Scuderia Toro Rosso Honda,1:05.481,+1.494s,29
12,27,Nico HulkenbergHUL,Renault,1:05.514,+1.527s,21
13,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:05.514,+1.527s,21
14,11,Sergio PerezPER,Racing Point BWT Mercedes,1:05.523,+1.536s,18
15,8,Romain GrosjeanGRO,Haas Ferrari,1:05.620,+1.633s,20
16,18,Lance StrollSTR,Racing Point BWT Mercedes,1:05.650,+1.663s,17
17,3,Daniel RicciardoRIC,Renault,1:05.878,+1.891s,19
18,20,Kevin MagnussenMAG,Haas Ferrari,1:06.017,+2.030s,11
19,63,George RussellRUS,Williams Mercedes,1:06.676,+2.689s,23
20,88,Robert KubicaKUB,Williams Mercedes,1:07.484,+3.497s,23
