Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:12.462,,30
2,16,Charles LeclercLEC,Ferrari,1:12.527,+0.065s,33
3,55,Carlos SainzSAI,Ferrari,1:12.569,+0.107s,22
4,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:12.682,+0.220s,32
5,4,Lando NorrisNOR,McLaren Mercedes,1:12.906,+0.444s,18
6,44,Lewis HamiltonHAM,Mercedes,1:12.960,+0.498s,29
7,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:12.991,+0.529s,30
8,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:13.050,+0.588s,33
9,10,Pierre GaslyGAS,Alpine Renault,1:13.089,+0.627s,28
10,31,Esteban OconOCO,Alpine Renault,1:13.162,+0.700s,30
11,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:13.185,+0.723s,31
12,63,George RussellRUS,Mercedes,1:13.191,+0.729s,32
13,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:13.354,+0.892s,32
14,20,Kevin MagnussenMAG,Haas Ferrari,1:13.457,+0.995s,28
15,27,Nico HulkenbergHUL,Haas Ferrari,1:13.520,+1.058s,33
16,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,1:13.641,+1.179s,22
17,21,Nyck De VriesDEV,AlphaTauri Honda RBPT,1:13.663,+1.201s,34
18,81,Oscar PiastriPIA,McLaren Mercedes,1:13.673,+1.211s,30
19,23,Alexander AlbonALB,Williams Mercedes,1:14.217,+1.755s,10
20,2,Logan SargeantSAR,Williams Mercedes,1:14.238,+1.776s,33
