Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:13.718,,30
2,63,George RussellRUS,Mercedes,1:13.745,+0.027s,31
3,55,Carlos SainzSAI,Ferrari,1:13.844,+0.126s,39
4,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:14.044,+0.326s,38
5,16,Charles LeclercLEC,Ferrari,1:14.094,+0.376s,38
6,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:14.142,+0.424s,34
7,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:14.220,+0.502s,40
8,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:14.250,+0.532s,29
9,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:14.419,+0.701s,31
10,10,Pierre GaslyGAS,Alpine Renault,1:14.477,+0.759s,39
11,81,Oscar PiastriPIA,McLaren Mercedes,1:14.533,+0.815s,38
12,20,Kevin MagnussenMAG,Haas Ferrari,1:14.544,+0.826s,36
13,4,Lando NorrisNOR,McLaren Mercedes,1:14.617,+0.899s,40
14,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:14.811,+1.093s,37
15,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,1:14.941,+1.223s,43
16,21,Nyck De VriesDEV,AlphaTauri Honda RBPT,1:15.002,+1.284s,38
17,23,Alexander AlbonALB,Williams Mercedes,1:15.003,+1.285s,33
18,31,Esteban OconOCO,Alpine Renault,1:15.092,+1.374s,17
19,2,Logan SargeantSAR,Williams Mercedes,1:15.426,+1.708s,38
20,27,Nico HulkenbergHUL,Haas Ferrari,1:16.369,+2.651s,11
