Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,1:28.078,,27
2,55,Carlos SainzSAI,Ferrari,1:28.100,+0.022s,29
3,23,Alexander AlbonALB,Williams Mercedes,1:28.296,+0.218s,30
4,11,Sergio PerezPER,Red Bull Racing Honda RBPT,1:28.342,+0.264s,30
5,2,Logan SargeantSAR,Williams Mercedes,1:28.766,+0.688s,29
6,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:28.866,+0.788s,30
7,27,Nico HulkenbergHUL,Haas Ferrari,1:28.880,+0.802s,28
8,10,Pierre GaslyGAS,Alpine Renault,1:28.889,+0.811s,27
9,81,Oscar PiastriPIA,McLaren Mercedes,1:28.926,+0.848s,29
10,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,1:29.134,+1.056s,26
11,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:29.225,+1.147s,28
12,63,George RussellRUS,Mercedes,1:29.238,+1.160s,25
13,31,Esteban OconOCO,Alpine Renault,1:29.242,+1.164s,24
14,4,Lando NorrisNOR,McLaren Mercedes,1:29.260,+1.182s,24
15,44,Lewis HamiltonHAM,Mercedes,1:29.283,+1.205s,24
16,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:29.378,+1.300s,28
17,20,Kevin MagnussenMAG,Haas Ferrari,1:29.439,+1.361s,20
18,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,1:29.483,+1.405s,25
19,21,Nyck De VriesDEV,AlphaTauri Honda RBPT,1:29.571,+1.493s,29
