Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,11,Sergio PerezPER,Red Bull Racing RBPT,1,15:05:03,23.681,23.681
1,77,Valtteri BottasBOT,Alfa Romeo Ferrari,6,15:10:38,24.677,24.677
1,63,George RussellRUS,Mercedes,11,15:16:24,38.201,38.201
1,23,Alexander AlbonALB,Williams Mercedes,11,15:16:33,22.301,22.301
1,3,Daniel RicciardoRIC,McLaren Mercedes,12,15:17:44,21.356,21.356
1,10,Pierre GaslyGAS,AlphaTauri RBPT,12,15:17:45,22.724,22.724
1,6,Nicholas LatifiLAT,Williams Mercedes,12,15:17:50,21.722,21.722
1,1,Max VerstappenVER,Red Bull Racing RBPT,13,15:18:34,22.022,22.022
1,4,Lando NorrisNOR,McLaren Mercedes,14,15:20:05,22.684,22.684
1,20,Kevin MagnussenMAG,Haas Ferrari,15,15:21:15,22.205,22.205
1,31,Esteban OconOCO,Alpine Renault,16,15:22:24,21.755,21.755
1,47,Mick SchumacherMSC,Haas Ferrari,16,15:22:28,22.120,22.120
1,5,Sebastian VettelVET,Aston Martin Aramco Mercedes,20,15:27:30,22.112,22.112
1,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,24,15:32:20,22.704,22.704
1,16,Charles LeclercLEC,Ferrari,26,15:33:54,21.532,21.532
1,22,Yuki TsunodaTSU,AlphaTauri RBPT,26,15:34:42,21.749,21.749
1,55,Carlos SainzSAI,Ferrari,27,15:35:10,21.212,21.212
1,14,Fernando AlonsoALO,Alpine Renault,27,15:35:56,21.552,21.552
1,44,Lewis HamiltonHAM,Mercedes,28,15:36:38,23.026,23.026
1,18,Lance StrollSTR,Aston Martin Aramco Mercedes,29,15:38:12,21.431,21.431
2,6,Nicholas LatifiLAT,Williams Mercedes,35,15:45:51,21.206,42.928
2,1,Max VerstappenVER,Red Bull Racing RBPT,36,15:45:57,21.444,43.466
2,77,Valtteri BottasBOT,Alfa Romeo Ferrari,39,15:50:27,22.278,46.955
2,63,George RussellRUS,Mercedes,40,15:51:25,21.731,59.932
2,10,Pierre GaslyGAS,AlphaTauri RBPT,40,15:51:40,27.610,50.334
2,20,Kevin MagnussenMAG,Haas Ferrari,41,15:52:37,22.088,44.293
2,23,Alexander AlbonALB,Williams Mercedes,41,15:52:47,22.122,44.423
2,47,Mick SchumacherMSC,Haas Ferrari,43,15:54:56,22.880,45.000
2,4,Lando NorrisNOR,McLaren Mercedes,43,15:55:00,27.324,50.008
2,31,Esteban OconOCO,Alpine Renault,44,15:56:05,22.109,43.864
2,3,Daniel RicciardoRIC,McLaren Mercedes,44,15:56:18,21.889,43.245
2,5,Sebastian VettelVET,Aston Martin Aramco Mercedes,44,15:56:41,21.583,43.695
2,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,46,15:58:57,28.860,51.564
2,22,Yuki TsunodaTSU,AlphaTauri RBPT,46,15:58:59,21.519,43.268
2,16,Charles LeclercLEC,Ferrari,49,16:01:09,21.319,42.851
2,18,Lance StrollSTR,Aston Martin Aramco Mercedes,48,16:01:18,21.952,43.383
2,55,Carlos SainzSAI,Ferrari,50,16:02:23,21.492,42.704
2,44,Lewis HamiltonHAM,Mercedes,51,16:04:01,22.697,45.723
2,14,Fernando AlonsoALO,Alpine Renault,57,16:11:50,21.827,43.379
3,16,Charles LeclercLEC,Ferrari,58,16:12:03,21.650,1:04.501
3,1,Max VerstappenVER,Red Bull Racing RBPT,58,16:12:09,21.319,1:04.785
3,14,Fernando AlonsoALO,Alpine Renault,58,16:13:43,24.252,1:07.631
