Pos,No,Driver,Car,Time
1,101,Alberto AscariASC,Ferrari,10:04.400
2,102,Nino FarinaFAR,Ferrari,10:07.300
3,109,Maurice  TrintignantTRI,Gordini,10:19.100
4,107,Robert  ManzonMAN,Gordini,10:25.300
5,103,Piero  TaruffiTAR,Ferrari,10:26.300
6,117,Rudi  Fischer FIS,Ferrari,10:41.900
7,127,Paul  PietschPIE,Veritas,10:56.300
8,128,Hans KlenkKLE,Veritas,
9,123,Willi HeeksHEE,AFM BMW,
10,105,Felice  BonettoBON,Maserati,
11,108,Jean BehraBEH,Gordini,
12,121,Fritz RiessRIE,Veritas,
13,112,Paul FrereFRE,HWM Alta,
14,120,Tony GazeGAZ,HWM Alta,
15,125,Toni UlmenULM,Veritas,
16,115,Gino BiancoBIA,Maserati,
17,119,Roger LaurentLAU,Ferrari,
18,122,Theo HelfrichHEL,Veritas,
19,126,Adolf BrudesBRU,Veritas,
20,129,Josef PetersPET,Veritas,
21,114,Bill  AstonAST,Aston Butterworth,
22,124,Helmut NiedermayrNIE,AFM BMW,
23,136,Rudolf KrauseKRA,BMW,
24,118,Rudolf SchoellerSCH,Ferrari,
25,110,Marcel  BalsaBAL,BMW,
26,116,Eitel CantoniCAN,Maserati,
27,104,Piero CariniCAR,Ferrari,
29,135,Ernst KlodwigKLO,BMW,
30,130,Günther BechemBEC,,
32,113,Johnny ClaesCLA,HWM Alta,
