Pos,No,Driver,Car,Time
1,4,Jim ClarkCLA,Lotus Climax,1:29.900
2,17,John SurteesSUR,Ferrari,1:30.100
3,12,Jackie StewartSTE,BRM,1:30.300
4,11,Graham HillHIL,BRM,1:30.400
5,16,Lorenzo BandiniBAN,Ferrari,1:30.500
6,8,Denny HulmeHUL,Brabham Climax,1:31.100
7,10,Jochen RindtRIN,Cooper Maserati,1:32.200
8,15,Bob AndersonAND,Brabham Climax,1:32.500
9,9,Richie GintherGIN,Cooper Maserati,1:32.600
10,2,Bruce McLarenMCL,McLaren Serenissima,1:32.800
11,7,Jack BrabhamBRA,Brabham Climax,1:32.800
12,6,Mike SpenceSPE,Lotus BRM,1:33.500
13,14,Jo SiffertSIF,Cooper Maserati,1:34.400
14,18,Jo BonnierBON,Brabham Climax,1:35.000
15,21,Guy  Ligier LIG,Cooper Maserati,1:35.200
16,19,Bob BondurantBON,BRM,1:37.300
