Pos,No,Driver,Car,Time,Gap,Laps
1,9,Kimi RäikkönenRAI,McLaren Mercedes,1:48.206,,5
2,35,Alexander WurzWUR,McLaren Mercedes,1:48.216,+0.010s,18
3,6,Giancarlo FisichellaFIS,Renault,1:48.619,+0.413s,6
4,38,Ricardo ZontaZON,Toyota,1:49.445,+1.239s,22
5,7,Mark WebberWEB,Williams BMW,1:49.692,+1.486s,4
6,3,Jenson ButtonBUT,BAR Honda,1:49.890,+1.684s,7
7,16,Jarno TrulliTRU,Toyota,1:50.542,+2.336s,9
8,1,Michael SchumacherMSC,Ferrari,1:50.564,+2.358s,4
9,17,Ralf SchumacherRSC,Toyota,1:50.820,+2.614s,8
10,37,Vitantonio LiuzziLIU,RBR Cosworth,1:50.951,+2.745s,17
11,4,Takuma SatoSAT,BAR Honda,1:51.003,+2.797s,7
12,2,Rubens BarrichelloBAR,Ferrari,1:51.177,+2.971s,5
13,11,Jacques VilleneuveVIL,Sauber Petronas,1:52.173,+3.967s,7
14,12,Felipe MassaMAS,Sauber Petronas,1:52.236,+4.030s,9
15,19,Narain KarthikeyanKAR,Jordan Toyota,1:53.148,+4.942s,9
16,8,Antonio PizzoniaPIZ,Williams BMW,1:53.535,+5.329s,4
17,21,Christijan AlbersALB,Minardi Cosworth,1:53.807,+5.601s,9
18,39,Nicolas KiesaKIE,Jordan Toyota,1:54.437,+6.231s,17
19,20,Robert DoornbosDOO,Minardi Cosworth,1:54.973,+6.767s,8
20,18,Tiago MonteiroMON,Jordan Toyota,1:55.174,+6.968s,7
21,40,Enrico ToccaceloTOC,Minardi Cosworth,2:02.502,+14.296s,5
22,14,David CoulthardCOU,RBR Cosworth,,,1
23,15,Christian KlienKLI,RBR Cosworth,,,1
