Pos,No,Driver,Car,Time,Gap,Laps
1,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:17.152,,14
2,5,Fernando AlonsoALO,Renault,1:17.301,+0.149s,14
3,37,Christian KlienKLI,RBR Cosworth,1:17.511,+0.359s,21
4,1,Michael SchumacherMSC,Ferrari,1:17.640,+0.488s,16
5,6,Giancarlo FisichellaFIS,Renault,1:17.869,+0.717s,19
6,35,Alexander WurzWUR,McLaren Mercedes,1:18.059,+0.907s,26
7,7,Mark WebberWEB,Williams BMW,1:18.244,+1.092s,18
8,17,Ralf SchumacherRSC,Toyota,1:18.482,+1.330s,14
9,14,David CoulthardCOU,RBR Cosworth,1:18.669,+1.517s,15
10,2,Rubens BarrichelloBAR,Ferrari,1:18.838,+1.686s,16
11,8,Nick HeidfeldHEI,Williams BMW,1:18.859,+1.707s,17
12,9,Kimi RäikkönenRAI,McLaren Mercedes,1:19.055,+1.903s,16
13,16,Jarno TrulliTRU,Toyota,1:19.255,+2.103s,13
14,11,Jacques VilleneuveVIL,Sauber Petronas,1:19.755,+2.603s,20
15,15,Vitantonio LiuzziLIU,RBR Cosworth,1:19.844,+2.692s,21
16,12,Felipe MassaMAS,Sauber Petronas,1:20.180,+3.028s,15
17,38,Ricardo ZontaZON,Toyota,1:20.979,+3.827s,21
18,39,Robert DoornbosDOO,Jordan Toyota,1:21.511,+4.359s,28
19,20,Patrick Friesacher FRI,Minardi Cosworth,1:21.968,+4.816s,17
20,18,Tiago MonteiroMON,Jordan Toyota,1:22.388,+5.236s,25
21,19,Narain KarthikeyanKAR,Jordan Toyota,1:23.521,+6.369s,20
22,21,Christijan AlbersALB,Minardi Cosworth,1:25.664,+8.512s,17
