Pos,No,Driver,Car,Time,Gap,Laps
1,35,Pedro de la RosaDLR,McLaren Mercedes,1:20.201,,21
2,7,Mark WebberWEB,Williams BMW,1:21.816,+1.615s,3
3,9,Kimi RäikkönenRAI,McLaren Mercedes,1:21.842,+1.641s,5
4,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:22.078,+1.877s,6
5,8,Nick HeidfeldHEI,Williams BMW,1:22.351,+2.150s,3
6,38,Ricardo ZontaZON,Toyota,1:22.567,+2.366s,25
7,4,Takuma SatoSAT,BAR Honda,1:22.577,+2.376s,13
8,1,Michael SchumacherMSC,Ferrari,1:23.739,+3.538s,5
9,14,David CoulthardCOU,RBR Cosworth,1:24.001,+3.800s,4
10,37,Vitantonio LiuzziLIU,RBR Cosworth,1:24.166,+3.965s,21
11,2,Rubens BarrichelloBAR,Ferrari,1:24.196,+3.995s,6
12,18,Tiago MonteiroMON,Jordan Toyota,1:25.134,+4.933s,12
13,39,Nicolas KiesaKIE,Jordan Toyota,1:25.374,+5.173s,23
14,21,Christijan AlbersALB,Minardi Cosworth,1:25.497,+5.296s,11
15,19,Narain KarthikeyanKAR,Jordan Toyota,1:25.611,+5.410s,8
16,20,Robert DoornbosDOO,Minardi Cosworth,1:25.853,+5.652s,11
17,40,Enrico ToccaceloTOC,Minardi Cosworth,1:25.896,+5.695s,17
18,11,Jacques VilleneuveVIL,Sauber Petronas,,,3
19,3,Jenson ButtonBUT,BAR Honda,,,2
20,12,Felipe MassaMAS,Sauber Petronas,,,3
21,15,Christian KlienKLI,RBR Cosworth,,,1
22,5,Fernando AlonsoALO,Renault,,,2
23,6,Giancarlo FisichellaFIS,Renault,,,2
24,16,Jarno TrulliTRU,Toyota,,,1
25,17,Ralf SchumacherRSC,Toyota,,,1
