Pos,No,Driver,Car,Time,Gap,Laps
1,35,Pedro de la RosaDLR,McLaren Mercedes,1:15.675,,15
2,37,Christian KlienKLI,RBR Cosworth,1:16.821,+1.146s,25
3,8,Nick HeidfeldHEI,Williams BMW,1:17.047,+1.372s,12
4,1,Michael SchumacherMSC,Ferrari,1:17.574,+1.899s,14
5,9,Kimi RäikkönenRAI,McLaren Mercedes,1:17.851,+2.176s,7
6,14,David CoulthardCOU,RBR Cosworth,1:17.977,+2.302s,7
7,38,Ricardo ZontaZON,Toyota,1:18.103,+2.428s,9
8,15,Vitantonio LiuzziLIU,RBR Cosworth,1:18.112,+2.437s,12
9,17,Ralf SchumacherRSC,Toyota,1:18.204,+2.529s,6
10,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:18.402,+2.727s,9
11,12,Felipe MassaMAS,Sauber Petronas,1:19.328,+3.653s,11
12,11,Jacques VilleneuveVIL,Sauber Petronas,1:20.621,+4.946s,8
13,18,Tiago MonteiroMON,Jordan Toyota,1:20.773,+5.098s,12
14,39,Robert DoornbosDOO,Jordan Toyota,1:20.912,+5.237s,23
15,19,Narain KarthikeyanKAR,Jordan Toyota,1:21.628,+5.953s,12
16,21,Christijan AlbersALB,Minardi Cosworth,1:21.635,+5.960s,11
17,20,Patrick Friesacher FRI,Minardi Cosworth,1:22.454,+6.779s,14
18,2,Rubens BarrichelloBAR,Ferrari,,,2
19,6,Giancarlo FisichellaFIS,Renault,,,2
20,5,Fernando AlonsoALO,Renault,,,2
21,16,Jarno TrulliTRU,Toyota,,,2
