Pos,No,Driver,Car,Time,Gap,Laps
1,35,Alexander WurzWUR,McLaren Mercedes,1:21.411,,20
2,2,Rubens BarrichelloBAR,Ferrari,1:22.834,+1.423s,8
3,3,Jenson ButtonBUT,BAR Honda,1:23.028,+1.617s,12
4,9,Kimi RäikkönenRAI,McLaren Mercedes,1:23.159,+1.748s,7
5,1,Michael SchumacherMSC,Ferrari,1:23.234,+1.823s,8
6,12,Felipe MassaMAS,Sauber Petronas,1:23.375,+1.964s,10
7,8,Nick HeidfeldHEI,Williams BMW,1:23.384,+1.973s,8
8,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:23.558,+2.147s,7
9,4,Takuma SatoSAT,BAR Honda,1:23.679,+2.268s,11
10,17,Ralf SchumacherRSC,Toyota,1:23.706,+2.295s,6
11,16,Jarno TrulliTRU,Toyota,1:23.764,+2.353s,8
12,5,Fernando AlonsoALO,Renault,1:23.833,+2.422s,10
13,7,Mark WebberWEB,Williams BMW,1:23.918,+2.507s,8
14,6,Giancarlo FisichellaFIS,Renault,1:23.940,+2.529s,9
15,37,Vitantonio LiuzziLIU,RBR Cosworth,1:24.174,+2.763s,19
16,38,Ricardo ZontaZON,Toyota,1:24.270,+2.859s,18
17,11,Jacques VilleneuveVIL,Sauber Petronas,1:24.683,+3.272s,10
18,19,Narain KarthikeyanKAR,Jordan Toyota,1:26.130,+4.719s,14
19,20,Robert DoornbosDOO,Minardi Cosworth,1:27.011,+5.600s,16
20,18,Tiago MonteiroMON,Jordan Toyota,1:27.344,+5.933s,8
21,21,Christijan AlbersALB,Minardi Cosworth,1:27.540,+6.129s,8
22,39,Nicolas KiesaKIE,Jordan Toyota,1:28.230,+6.819s,19
23,40,Chanoch NissanyNIS,Minardi Cosworth,1:34.319,+12.908s,8
24,15,Christian KlienKLI,RBR Cosworth,,,1
25,14,David CoulthardCOU,RBR Cosworth,,,1
