Pos,No,Driver,Car,Time,Gap,Laps
1,37,Vitantonio LiuzziLIU,RBR Cosworth,1:25.967,,19
2,35,Pedro de la RosaDLR,McLaren Mercedes,1:26.480,+0.513s,19
3,38,Ricardo ZontaZON,Toyota,1:27.265,+1.298s,20
4,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:27.425,+1.458s,5
5,14,David CoulthardCOU,RBR Cosworth,1:27.573,+1.606s,9
6,12,Felipe MassaMAS,Sauber Petronas,1:27.971,+2.004s,5
7,7,Mark WebberWEB,Williams BMW,1:28.269,+2.302s,10
8,16,Jarno TrulliTRU,Toyota,1:28.366,+2.399s,10
9,3,Jenson ButtonBUT,BAR Honda,1:28.632,+2.665s,10
10,15,Christian KlienKLI,RBR Cosworth,1:28.834,+2.867s,9
11,8,Nick HeidfeldHEI,Williams BMW,1:29.172,+3.205s,9
12,2,Rubens BarrichelloBAR,Ferrari,1:29.227,+3.260s,5
13,17,Ralf SchumacherRSC,Toyota,1:29.285,+3.318s,12
14,11,Jacques VilleneuveVIL,Sauber Petronas,1:29.332,+3.365s,7
15,39,Robert DoornbosDOO,Jordan Toyota,1:29.370,+3.403s,23
16,4,Takuma SatoSAT,BAR Honda,1:31.364,+5.397s,9
17,18,Tiago MonteiroMON,Jordan Toyota,1:32.348,+6.381s,15
18,19,Narain KarthikeyanKAR,Jordan Toyota,1:38.175,+12.208s,6
19,9,Kimi RäikkönenRAI,McLaren Mercedes,,,1
20,1,Michael SchumacherMSC,Ferrari,,,3
21,6,Giancarlo FisichellaFIS,Renault,,,2
22,5,Fernando AlonsoALO,Renault,,,2
