Pos,No,Driver,Car,Time,Gap,Laps
1,11,Robert KubicaKUB,Renault,1:19.191,,16
2,5,Sebastian VettelVET,RBR Renault,1:19.500,+0.309s,17
3,2,Lewis HamiltonHAM,McLaren Mercedes,1:19.536,+0.345s,19
4,7,Felipe MassaMAS,Ferrari,1:19.735,+0.544s,9
5,8,Fernando AlonsoALO,Ferrari,1:19.791,+0.600s,9
6,12,Vitaly PetrovPET,Renault,1:19.887,+0.696s,22
7,16,Sebastien BuemiBUE,STR Ferrari,1:20.009,+0.818s,24
8,4,Nico RosbergROS,Mercedes,1:20.056,+0.865s,13
9,1,Jenson ButtonBUT,McLaren Mercedes,1:20.164,+0.973s,24
10,9,Rubens BarrichelloBAR,Williams Cosworth,1:20.320,+1.129s,13
11,6,Mark WebberWEB,RBR Renault,1:20.337,+1.146s,6
12,3,Michael SchumacherMSC,Mercedes,1:20.421,+1.230s,18
13,23,Kamui KobayashiKOB,Sauber Ferrari,1:20.452,+1.261s,22
14,10,Nico HulkenbergHUL,Williams Cosworth,1:20.535,+1.344s,12
15,17,Jaime AlguersuariALG,STR Ferrari,1:20.541,+1.350s,27
16,15,Vitantonio LiuzziLIU,Force India Mercedes,1:20.546,+1.355s,20
17,14,Adrian SutilSUT,Force India Mercedes,1:20.613,+1.422s,20
18,22,Nick HeidfeldHEI,Sauber Ferrari,1:20.985,+1.794s,25
19,18,Jarno TrulliTRU,Lotus Cosworth,1:22.326,+3.135s,18
20,24,Timo GlockGLO,Virgin Cosworth,1:22.449,+3.258s,27
21,19,Heikki KovalainenKOV,Lotus Cosworth,1:22.874,+3.683s,20
22,25,Lucas di GrassiDIG,Virgin Cosworth,1:23.194,+4.003s,22
23,21,Bruno SennaSEN,HRT Cosworth,1:23.358,+4.167s,20
24,20,Christian KlienKLI,HRT Cosworth,1:23.650,+4.459s,19
