Pos,No,Driver,Car,Time,Gap,Laps
1,11,Robert KubicaKUB,Renault,1:14.806,,26
2,7,Felipe MassaMAS,Ferrari,1:14.852,+0.046s,22
3,6,Mark WebberWEB,RBR Renault,1:14.945,+0.139s,25
4,2,Lewis HamiltonHAM,McLaren Mercedes,1:15.038,+0.232s,25
5,5,Sebastian VettelVET,RBR Renault,1:15.046,+0.240s,26
6,3,Michael SchumacherMSC,Mercedes,1:15.236,+0.430s,22
7,4,Nico RosbergROS,Mercedes,1:15.252,+0.446s,20
8,16,Sebastien BuemiBUE,STR Ferrari,1:15.537,+0.731s,22
9,14,Adrian SutilSUT,Force India Mercedes,1:15.659,+0.853s,14
10,1,Jenson ButtonBUT,McLaren Mercedes,1:15.682,+0.876s,22
11,15,Vitantonio LiuzziLIU,Force India Mercedes,1:15.691,+0.885s,19
12,17,Jaime AlguersuariALG,STR Ferrari,1:15.769,+0.963s,27
13,10,Nico HulkenbergHUL,Williams Cosworth,1:16.164,+1.358s,24
14,9,Rubens BarrichelloBAR,Williams Cosworth,1:16.232,+1.426s,21
15,12,Vitaly PetrovPET,Renault,1:16.240,+1.434s,27
16,8,Fernando AlonsoALO,Ferrari,1:16.266,+1.460s,6
17,23,Kamui KobayashiKOB,Sauber Ferrari,1:16.644,+1.838s,26
18,22,Pedro de la RosaDLR,Sauber Ferrari,1:16.696,+1.890s,23
19,19,Heikki KovalainenKOV,Lotus Cosworth,1:17.782,+2.976s,18
20,18,Jarno TrulliTRU,Lotus Cosworth,1:17.865,+3.059s,26
21,25,Lucas di GrassiDIG,Virgin Cosworth,1:18.063,+3.257s,25
22,21,Bruno SennaSEN,HRT Cosworth,1:19.720,+4.914s,25
23,20,Karun ChandhokCHD,HRT Cosworth,1:19.781,+4.975s,21
24,24,Timo GlockGLO,Virgin Cosworth,,,3
