Pos,No,Driver,Car,Time,Gap,Laps
1,17,Jaime AlguersuariALG,STR Ferrari,1:55.902,,9
2,24,Timo GlockGLO,Virgin Cosworth,2:07.497,+11.595s,6
3,25,Lucas di GrassiDIG,Virgin Cosworth,,,1
4,20,Sakon YamamotoYAM,HRT Cosworth,,,1
5,21,Bruno SennaSEN,HRT Cosworth,,,1
6,16,Sebastien BuemiBUE,STR Ferrari,,,4
7,22,Nick HeidfeldHEI,Sauber Ferrari,,,1
8,7,Felipe MassaMAS,Ferrari,,,1
9,10,Nico HulkenbergHUL,Williams Cosworth,,,2
10,9,Rubens BarrichelloBAR,Williams Cosworth,,,1
11,23,Kamui KobayashiKOB,Sauber Ferrari,,,1
12,19,Heikki KovalainenKOV,Lotus Cosworth,,,1
13,4,Nico RosbergROS,Mercedes,,,1
14,15,Vitantonio LiuzziLIU,Force India Mercedes,,,1
15,6,Mark WebberWEB,RBR Renault,,,1
16,3,Michael SchumacherMSC,Mercedes,,,1
17,8,Fernando AlonsoALO,Ferrari,,,1
18,12,Vitaly PetrovPET,Renault,,,1
19,1,Jenson ButtonBUT,McLaren Mercedes,,,3
20,18,Jarno TrulliTRU,Lotus Cosworth,,,1
21,5,Sebastian VettelVET,RBR Renault,,,1
22,14,Adrian SutilSUT,Force India Mercedes,,,1
23,11,Robert KubicaKUB,Renault,,,2
24,2,Lewis HamiltonHAM,McLaren Mercedes,,,3
