Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Fernando AlonsoALO,Renault,70,1:34:37.308,10
2,5,Michael SchumacherMSC,Ferrari,70,+2.111s,8
3,3,Kimi RäikkönenRAI,McLaren Mercedes,70,+8.813s,6
4,2,Giancarlo FisichellaFIS,Renault,70,+15.679s,5
5,6,Felipe MassaMAS,Ferrari,70,+25.172s,4
6,8,Jarno TrulliTRU,Toyota,69,+1 lap,3
7,16,Nick HeidfeldHEI,Sauber BMW,69,+1 lap,2
8,14,David CoulthardCOU,RBR Ferrari,69,+1 lap,1
9,12,Jenson ButtonBUT,Honda,69,+1 lap,0
10,21,Scott SpeedSPE,STR Cosworth,69,+1 lap,0
11,15,Christian KlienKLI,RBR Ferrari,69,+1 lap,0
12,9,Mark WebberWEB,Williams Cosworth,69,+1 lap,0
13,20,Vitantonio LiuzziLIU,STR Cosworth,68,+2 laps,0
14,18,Tiago MonteiroMON,MF1 Toyota,66,+4 laps,0
15,22,Takuma SatoSAT,Super Aguri Honda,64,DNF,0
NC,17,Jacques VilleneuveVIL,Sauber BMW,58,DNF,0
NC,7,Ralf SchumacherRSC,Toyota,58,DNF,0
NC,4,Juan Pablo MontoyaMOY,McLaren Mercedes,13,DNF,0
NC,11,Rubens BarrichelloBAR,Honda,11,DNF,0
NC,23,Franck MontagnyMON,Super Aguri Honda,2,DNF,0
NC,10,Nico RosbergROS,Williams Cosworth,1,DNF,0
NC,19,Christijan AlbersALB,MF1 Toyota,0,DNF,0
