Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Fernando AlonsoALO,Renault,60,1:25:51.927,10
2,5,Michael SchumacherMSC,Ferrari,60,+13.951s,8
3,3,Kimi RäikkönenRAI,McLaren Mercedes,60,+18.672s,6
4,2,Giancarlo FisichellaFIS,Renault,60,+19.976s,5
5,6,Felipe MassaMAS,Ferrari,60,+31.559s,4
6,4,Juan Pablo MontoyaMOY,McLaren Mercedes,60,+64.769s,3
7,16,Nick HeidfeldHEI,Sauber BMW,60,+71.594s,2
8,17,Jacques VilleneuveVIL,Sauber BMW,60,+78.299s,1
9,10,Nico RosbergROS,Williams Cosworth,60,+79.008s,0
10,11,Rubens BarrichelloBAR,Honda,59,+1 lap,0
11,8,Jarno TrulliTRU,Toyota,59,+1 lap,0
12,14,David CoulthardCOU,RBR Ferrari,59,+1 lap,0
13,20,Vitantonio LiuzziLIU,STR Cosworth,59,+1 lap,0
14,15,Christian KlienKLI,RBR Ferrari,59,+1 lap,0
15,19,Christijan AlbersALB,MF1 Toyota,59,+1 lap,0
16,18,Tiago MonteiroMON,MF1 Toyota,58,+2 laps,0
17,22,Takuma SatoSAT,Super Aguri Honda,57,+3 laps,0
18,23,Franck MontagnyMON,Super Aguri Honda,57,+3 laps,0
NC,12,Jenson ButtonBUT,Honda,8,DNF,0
NC,21,Scott SpeedSPE,STR Cosworth,1,DNF,0
NC,7,Ralf SchumacherRSC,Toyota,0,DNF,0
NC,9,Mark WebberWEB,Williams Cosworth,0,DNF,0
