Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Fernando AlonsoALO,Renault,78,1:43:43.116,10
2,4,Juan Pablo MontoyaMOY,McLaren Mercedes,78,+14.567s,8
3,14,David CoulthardCOU,RBR Ferrari,78,+52.298s,6
4,11,Rubens BarrichelloBAR,Honda,78,+53.337s,5
5,5,Michael SchumacherMSC,Ferrari,78,+53.830s,4
6,2,Giancarlo FisichellaFIS,Renault,78,+62.072s,3
7,16,Nick HeidfeldHEI,Sauber BMW,77,+1 lap,2
8,7,Ralf SchumacherRSC,Toyota,77,+1 lap,1
9,6,Felipe MassaMAS,Ferrari,77,+1 lap,0
10,20,Vitantonio LiuzziLIU,STR Cosworth,77,+1 lap,0
11,12,Jenson ButtonBUT,Honda,77,+1 lap,0
12,19,Christijan AlbersALB,MF1 Toyota,77,+1 lap,0
13,21,Scott SpeedSPE,STR Cosworth,77,+1 lap,0
14,17,Jacques VilleneuveVIL,Sauber BMW,77,+1 lap,0
15,18,Tiago MonteiroMON,MF1 Toyota,76,+2 laps,0
16,23,Franck MontagnyMON,Super Aguri Honda,75,+3 laps,0
17,8,Jarno TrulliTRU,Toyota,72,DNF,0
NC,15,Christian KlienKLI,RBR Ferrari,56,DNF,0
NC,10,Nico RosbergROS,Williams Cosworth,51,DNF,0
NC,3,Kimi RäikkönenRAI,McLaren Mercedes,50,DNF,0
NC,9,Mark WebberWEB,Williams Cosworth,48,DNF,0
NC,22,Takuma SatoSAT,Super Aguri Honda,46,DNF,0
