Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Fernando AlonsoALO,Renault,57,1:34:27.870,10
2,3,Kimi RäikkönenRAI,McLaren Mercedes,57,+1.829s,8
3,7,Ralf SchumacherRSC,Toyota,57,+24.824s,6
4,16,Nick HeidfeldHEI,Sauber BMW,57,+31.032s,5
5,2,Giancarlo FisichellaFIS,Renault,57,+38.421s,4
6,17,Jacques VilleneuveVIL,Sauber BMW,57,+49.554s,3
7,11,Rubens BarrichelloBAR,Honda,57,+51.904s,2
8,14,David CoulthardCOU,RBR Ferrari,57,+53.983s,1
9,21,Scott SpeedSPE,STR Cosworth,57,+78.817s,0
10,12,Jenson ButtonBUT,Honda,56,DNF,0
11,19,Christijan AlbersALB,MF1 Toyota,56,+1 lap,0
12,22,Takuma SatoSAT,Super Aguri Honda,55,+2 laps,0
13,23,Yuji IdeIDE,Super Aguri Honda,54,+3 laps,0
NC,4,Juan Pablo MontoyaMOY,McLaren Mercedes,46,DNF,0
NC,18,Tiago MonteiroMON,MF1 Toyota,39,DNF,0
NC,20,Vitantonio LiuzziLIU,STR Cosworth,37,DNF,0
NC,5,Michael SchumacherMSC,Ferrari,32,DNF,0
NC,9,Mark WebberWEB,Williams Cosworth,22,DNF,0
NC,15,Christian KlienKLI,RBR Ferrari,4,DNF,0
NC,8,Jarno TrulliTRU,Toyota,0,DNF,0
NC,10,Nico RosbergROS,Williams Cosworth,0,DNF,0
NC,6,Felipe MassaMAS,Ferrari,0,DNF,0
