Pos,No,Driver,Car,Time,Gap,Laps
1,3,Nick HeidfeldHEI,Sauber BMW,1:47.876,,19
2,23,Heikki KovalainenKOV,McLaren Mercedes,1:48.165,+0.289s,10
3,5,Fernando AlonsoALO,Renault,1:48.307,+0.431s,19
4,22,Lewis HamiltonHAM,McLaren Mercedes,1:48.356,+0.480s,10
5,2,Felipe MassaMAS,Ferrari,1:48.692,+0.816s,6
6,15,Sebastian VettelVET,STR Ferrari,1:48.768,+0.892s,16
7,1,Kimi RäikkönenRAI,Ferrari,1:48.815,+0.939s,10
8,7,Nico RosbergROS,Williams Toyota,1:48.836,+0.960s,13
9,6,Nelson PiquetPIQ,Renault,1:48.946,+1.070s,17
10,10,Mark WebberWEB,Red Bull Renault,1:49.054,+1.178s,14
11,11,Jarno TrulliTRU,Toyota,1:49.057,+1.181s,16
12,9,David CoulthardCOU,Red Bull Renault,1:49.125,+1.249s,11
13,4,Robert KubicaKUB,Sauber BMW,1:49.250,+1.374s,12
14,14,Sebastien BourdaisBOU,STR Ferrari,1:49.256,+1.380s,19
15,12,Timo GlockGLO,Toyota,1:49.535,+1.659s,18
16,8,Kazuki NakajimaNAK,Williams Toyota,1:49.830,+1.954s,12
17,21,Giancarlo FisichellaFIS,Force India Ferrari,1:49.949,+2.073s,16
18,20,Adrian SutilSUT,Force India Ferrari,1:50.034,+2.158s,16
19,17,Rubens BarrichelloBAR,Honda,1:50.061,+2.185s,17
20,16,Jenson ButtonBUT,Honda,,,1
