Pos,No,Driver,Car,Time,Gap,Laps
1,5,Fernando AlonsoALO,Renault,1:12.141,,19
2,22,Lewis HamiltonHAM,McLaren Mercedes,1:12.212,+0.071s,18
3,23,Heikki KovalainenKOV,McLaren Mercedes,1:12.225,+0.084s,18
4,2,Felipe MassaMAS,Ferrari,1:12.312,+0.171s,17
5,15,Sebastian VettelVET,STR Ferrari,1:12.389,+0.248s,19
6,3,Nick HeidfeldHEI,Sauber BMW,1:12.402,+0.261s,19
7,14,Sebastien BourdaisBOU,STR Ferrari,1:12.426,+0.285s,18
8,10,Mark WebberWEB,Red Bull Renault,1:12.453,+0.312s,18
9,6,Nelson PiquetPIQ,Renault,1:12.457,+0.316s,24
10,11,Jarno TrulliTRU,Toyota,1:12.457,+0.316s,19
11,7,Nico RosbergROS,Williams Toyota,1:12.625,+0.484s,16
12,1,Kimi RäikkönenRAI,Ferrari,1:12.698,+0.557s,18
13,12,Timo GlockGLO,Toyota,1:12.712,+0.571s,22
14,4,Robert KubicaKUB,Sauber BMW,1:12.971,+0.830s,22
15,8,Kazuki NakajimaNAK,Williams Toyota,1:13.054,+0.913s,19
16,9,David CoulthardCOU,Red Bull Renault,1:13.058,+0.917s,22
17,17,Rubens BarrichelloBAR,Honda,1:13.135,+0.994s,24
18,16,Jenson ButtonBUT,Honda,1:13.278,+1.137s,23
19,21,Giancarlo FisichellaFIS,Force India Ferrari,1:13.460,+1.319s,22
20,20,Adrian SutilSUT,Force India Ferrari,1:13.680,+1.539s,22
