Pos,No,Driver,Car,Time,Gap,Laps
1,55,Carlos SainzSAI,Ferrari,1:18.750,,26
2,1,Max VerstappenVER,Red Bull Racing RBPT,1:18.880,+0.130s,24
3,16,Charles LeclercLEC,Ferrari,1:19.039,+0.289s,26
4,4,Lando NorrisNOR,McLaren Mercedes,1:19.299,+0.549s,21
5,63,George RussellRUS,Mercedes,1:19.606,+0.856s,28
6,11,Sergio PerezPER,Red Bull Racing RBPT,1:19.622,+0.872s,24
7,44,Lewis HamiltonHAM,Mercedes,1:19.710,+0.960s,25
8,3,Daniel RicciardoRIC,McLaren Mercedes,1:19.841,+1.091s,28
9,31,Esteban OconOCO,Alpine Renault,1:20.348,+1.598s,30
10,14,Fernando AlonsoALO,Alpine Renault,1:20.377,+1.627s,27
11,5,Sebastian VettelVET,Aston Martin Aramco Mercedes,1:20.383,+1.633s,26
12,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:20.414,+1.664s,25
13,10,Pierre GaslyGAS,AlphaTauri RBPT,1:20.456,+1.706s,28
14,22,Yuki TsunodaTSU,AlphaTauri RBPT,1:20.695,+1.945s,27
15,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:20.810,+2.060s,23
16,23,Alexander AlbonALB,Williams Mercedes,1:20.834,+2.084s,28
17,20,Kevin MagnussenMAG,Haas Ferrari,1:20.921,+2.171s,24
18,47,Mick SchumacherMSC,Haas Ferrari,1:21.027,+2.277s,25
19,88,Robert KubicaKUB,Alfa Romeo Ferrari,1:21.179,+2.429s,20
20,6,Nicholas LatifiLAT,Williams Mercedes,1:21.413,+2.663s,27
