Pos,No,Driver,Car,Time,Gap,Laps
1,55,Carlos SainzSAI,Ferrari,1:19.806,,24
2,16,Charles LeclercLEC,Ferrari,1:20.377,+0.571s,21
3,11,Sergio PerezPER,Red Bull Racing RBPT,1:20.399,+0.593s,20
4,1,Max VerstappenVER,Red Bull Racing RBPT,1:20.626,+0.820s,22
5,4,Lando NorrisNOR,McLaren Mercedes,1:20.878,+1.072s,22
6,31,Esteban OconOCO,Alpine Renault,1:21.004,+1.198s,27
7,44,Lewis HamiltonHAM,Mercedes,1:21.027,+1.221s,26
8,3,Daniel RicciardoRIC,McLaren Mercedes,1:21.155,+1.349s,23
9,14,Fernando AlonsoALO,Alpine Renault,1:21.229,+1.423s,21
10,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:21.247,+1.441s,23
11,22,Yuki TsunodaTSU,AlphaTauri RBPT,1:21.289,+1.483s,26
12,63,George RussellRUS,Mercedes,1:21.457,+1.651s,26
13,5,Sebastian VettelVET,Aston Martin Aramco Mercedes,1:21.661,+1.855s,18
14,10,Pierre GaslyGAS,AlphaTauri RBPT,1:21.701,+1.895s,26
15,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:21.821,+2.015s,21
16,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:21.869,+2.063s,24
17,23,Alexander AlbonALB,Williams Mercedes,1:22.754,+2.948s,25
18,20,Kevin MagnussenMAG,Haas Ferrari,1:23.186,+3.380s,18
19,6,Nicholas LatifiLAT,Williams Mercedes,1:23.924,+4.118s,25
20,47,Mick SchumacherMSC,Haas Ferrari,1:24.349,+4.543s,15
