Pos,No,Driver,Car,Time,Gap,Laps
1,10,Lewis HamiltonHAM,Mercedes,1:31.754,,25
2,9,Nico RosbergROS,Mercedes,1:31.973,+0.219s,25
3,2,Mark WebberWEB,Red Bull Racing Renault,1:32.789,+1.035s,22
4,15,Adrian SutilSUT,Force India Mercedes,1:32.822,+1.068s,16
5,7,Kimi RäikkönenRAI,Lotus Renault,1:32.956,+1.202s,22
6,4,Felipe MassaMAS,Ferrari,1:33.065,+1.311s,18
7,5,Jenson ButtonBUT,McLaren Mercedes,1:33.139,+1.385s,24
8,1,Sebastian VettelVET,Red Bull Racing Renault,1:33.213,+1.459s,20
9,8,Romain GrosjeanGRO,Lotus Renault,1:33.260,+1.506s,27
10,6,Sergio PerezPER,McLaren Mercedes,1:33.456,+1.702s,18
11,14,Paul di RestaDIR,Force India Mercedes,1:33.493,+1.739s,18
12,11,Nico HulkenbergHUL,Sauber Ferrari,1:33.810,+2.056s,20
13,19,Daniel RicciardoRIC,STR Ferrari,1:33.901,+2.147s,23
14,18,Jean-Eric VergneVER,STR Ferrari,1:33.976,+2.222s,26
15,16,Pastor MaldonadoMAL,Williams Renault,1:34.025,+2.271s,20
16,17,Valtteri BottasBOT,Williams Renault,1:34.200,+2.446s,22
17,12,Esteban Gutierrez GUT,Sauber Ferrari,1:34.437,+2.683s,24
18,20,Charles PicPIC,Caterham Renault,1:35.674,+3.920s,23
19,23,Max ChiltonCHI,Marussia Cosworth,1:35.987,+4.233s,19
20,21,Giedo van der GardeVDG,Caterham Renault,1:36.078,+4.324s,23
21,22,Rodolfo Gonzalez GON,Marussia Cosworth,1:37.459,+5.705s,21
22,3,Fernando AlonsoALO,Ferrari,,,2
