Pos,No,Driver,Car,Time,Gap,Laps
1,3,Michael SchumacherMSC,Ferrari,1:39.085,,24
2,1,Mika HakkinenHAK,McLaren Mercedes,1:39.579,+0.494s,22
3,17,Johnny HerbertHER,Stewart Ford,1:40.134,+1.049s,31
4,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:40.139,+1.054s,21
5,7,Damon HillHIL,Jordan Mugen Honda,1:40.175,+1.090s,32
6,16,Rubens BarrichelloBAR,Stewart Ford,1:40.334,+1.249s,26
7,2,David CoulthardCOU,McLaren Mercedes,1:40.377,+1.292s,21
8,19,Jarno TrulliTRU,Prost Peugeot,1:40.535,+1.450s,29
9,6,Ralf SchumacherRSC,Williams Supertec,1:40.570,+1.485s,12
10,11,Jean AlesiALE,Sauber Petronas,1:40.632,+1.547s,27
11,18,Olivier PanisPAN,Prost Peugeot,1:40.656,+1.571s,29
12,4,Eddie IrvineIRV,Ferrari,1:40.667,+1.582s,20
13,9,Giancarlo FisichellaFIS,Benetton Playlife,1:41.001,+1.916s,22
14,5,Alessandro ZanardiZAN,Williams Supertec,1:41.363,+2.278s,25
15,10,Alexander WurzWUR,Benetton Playlife,1:41.562,+2.477s,18
16,12,Pedro DinizDIN,Sauber Petronas,1:41.584,+2.499s,33
17,23,Ricardo ZontaZON,BAR Supertec,1:41.596,+2.511s,20
18,22,Jacques VilleneuveVIL,BAR Supertec,1:41.938,+2.853s,17
19,14,Pedro de la RosaDLR,Arrows,1:42.156,+3.071s,28
20,15,Toranosuke TakagiTAK,Arrows,1:42.222,+3.137s,11
21,21,Marc GeneGEN,Minardi Ford,1:42.895,+3.810s,22
22,20,Luca BadoerBAD,Minardi Ford,1:43.077,+3.992s,23
