Pos,No,Driver,Car,Time,Gap,Laps
1,3,Michael SchumacherMSC,Ferrari,1:21.249,,28
2,4,Eddie IrvineIRV,Ferrari,1:21.521,+0.272s,30
3,1,Mika HakkinenHAK,McLaren Mercedes,1:21.919,+0.670s,26
4,16,Rubens BarrichelloBAR,Stewart Ford,1:21.974,+0.725s,29
5,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:22.166,+0.917s,38
6,22,Jacques VilleneuveVIL,BAR Supertec,1:22.252,+1.003s,29
7,6,Ralf SchumacherRSC,Williams Supertec,1:22.372,+1.123s,32
8,9,Giancarlo FisichellaFIS,Benetton Playlife,1:22.599,+1.350s,34
9,5,Alessandro ZanardiZAN,Williams Supertec,1:22.654,+1.405s,33
10,17,Johnny HerbertHER,Stewart Ford,1:22.971,+1.722s,34
11,10,Alexander WurzWUR,Benetton Playlife,1:23.123,+1.874s,32
12,11,Jean AlesiALE,Sauber Petronas,1:23.145,+1.896s,31
13,2,David CoulthardCOU,McLaren Mercedes,1:23.160,+1.911s,9
14,19,Jarno TrulliTRU,Prost Peugeot,1:23.384,+2.135s,31
15,12,Pedro DinizDIN,Sauber Petronas,1:23.641,+2.392s,37
16,18,Olivier PanisPAN,Prost Peugeot,1:23.751,+2.502s,31
17,7,Damon HillHIL,Jordan Mugen Honda,1:23.929,+2.680s,24
18,15,Toranosuke TakagiTAK,Arrows,1:24.143,+2.894s,34
19,14,Pedro de la RosaDLR,Arrows,1:24.380,+3.131s,31
20,20,Luca BadoerBAD,Minardi Ford,1:24.588,+3.339s,29
21,21,Marc GeneGEN,Minardi Ford,1:24.818,+3.569s,32
22,23,Mika SaloSAL,BAR Supertec,1:24.917,+3.668s,16
