Pos,No,Driver,Car,Time,Gap,Laps
1,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:23.142,,34
2,2,David CoulthardCOU,McLaren Mercedes,1:23.412,+0.270s,27
3,1,Mika HakkinenHAK,McLaren Mercedes,1:23.482,+0.340s,27
4,5,Alessandro ZanardiZAN,Williams Supertec,1:23.721,+0.579s,31
5,19,Jarno TrulliTRU,Prost Peugeot,1:23.833,+0.691s,35
6,16,Rubens BarrichelloBAR,Stewart Ford,1:23.837,+0.695s,18
7,6,Ralf SchumacherRSC,Williams Supertec,1:23.863,+0.721s,27
8,7,Damon HillHIL,Jordan Mugen Honda,1:23.921,+0.779s,32
9,17,Johnny HerbertHER,Stewart Ford,1:23.971,+0.829s,32
10,3,Mika SaloSAL,Ferrari,1:24.091,+0.949s,30
11,18,Olivier PanisPAN,Prost Peugeot,1:24.240,+1.098s,33
12,4,Eddie IrvineIRV,Ferrari,1:24.330,+1.188s,29
13,22,Jacques VilleneuveVIL,BAR Supertec,1:24.412,+1.270s,23
14,10,Alexander WurzWUR,Benetton Playlife,1:24.576,+1.434s,24
15,12,Pedro DinizDIN,Sauber Petronas,1:24.739,+1.597s,38
16,11,Jean AlesiALE,Sauber Petronas,1:24.770,+1.628s,23
17,9,Giancarlo FisichellaFIS,Benetton Playlife,1:24.995,+1.853s,22
18,21,Marc GeneGEN,Minardi Ford,1:25.595,+2.453s,24
19,20,Luca BadoerBAD,Minardi Ford,1:25.605,+2.463s,30
20,23,Ricardo ZontaZON,BAR Supertec,1:25.761,+2.619s,8
21,14,Pedro de la RosaDLR,Arrows,1:26.617,+3.475s,32
22,15,Toranosuke TakagiTAK,Arrows,1:26.631,+3.489s,19
