Pos,No,Driver,Car,Time,Gap,Laps
1,2,David CoulthardCOU,McLaren Mercedes,1:17.035,,15
2,1,Mika HakkinenHAK,McLaren Mercedes,1:17.246,+0.211s,14
3,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:17.962,+0.927s,25
4,16,Rubens BarrichelloBAR,Stewart Ford,1:17.979,+0.944s,18
5,3,Michael SchumacherMSC,Ferrari,1:18.110,+1.075s,22
6,11,Jean AlesiALE,Sauber Petronas,1:18.383,+1.348s,22
7,7,Damon HillHIL,Jordan Mugen Honda,1:18.415,+1.380s,26
8,6,Ralf SchumacherRSC,Williams Supertec,1:18.480,+1.445s,20
9,17,Johnny HerbertHER,Stewart Ford,1:18.605,+1.570s,15
10,9,Giancarlo FisichellaFIS,Benetton Playlife,1:18.635,+1.600s,18
11,4,Eddie IrvineIRV,Ferrari,1:18.682,+1.647s,23
12,12,Pedro DinizDIN,Sauber Petronas,1:18.738,+1.703s,23
13,10,Alexander WurzWUR,Benetton Playlife,1:18.896,+1.861s,25
14,5,Alessandro ZanardiZAN,Williams Supertec,1:18.930,+1.895s,23
15,19,Jarno TrulliTRU,Prost Peugeot,1:19.037,+2.002s,24
16,22,Jacques VilleneuveVIL,BAR Supertec,1:19.459,+2.424s,18
17,18,Olivier PanisPAN,Prost Peugeot,1:19.578,+2.543s,21
18,23,Ricardo ZontaZON,BAR Supertec,1:19.662,+2.627s,13
19,20,Stephane SarrazinSAR,Minardi Ford,1:19.984,+2.949s,21
20,15,Toranosuke TakagiTAK,Arrows,1:20.008,+2.973s,22
21,14,Pedro de la RosaDLR,Arrows,1:20.295,+3.260s,22
22,21,Marc GeneGEN,Minardi Ford,1:21.033,+3.998s,12
