Pos,No,Driver,Car,Laps,Time/retired,Pts
1,6,Riccardo PatresePAT,Williams Renault,53,1:33:09.553,10
2,2,Gerhard BergerBER,McLaren Honda,53,+13.729s,6
3,20,Martin BrundleBRU,Benetton Ford,53,+75.503s,4
4,4,Andrea de CesarisDEC,Tyrrell Ilmor,52,+1 lap,3
5,27,Jean AlesiALE,Ferrari,52,+1 lap,2
6,23,Christian FittipaldiFIT,Minardi Lamborghini,52,+1 lap,1
7,32,Stefano ModenaMOD,Jordan Yamaha,52,+1 lap,0
8,10,Aguri SuzukiSUZ,Footwork Mugen Honda,52,+1 lap,0
9,21,Jyrki JarvilehtoJAR,Dallara Ferrari,52,+1 lap,0
10,22,Pierluigi MartiniMAR,Dallara Ferrari,52,+1 lap,0
11,30,Ukyo KatayamaKAT,Venturi Lamborghini,52,+1 lap,0
12,28,Nicola LariniLAR,Ferrari,52,+1 lap,0
13,17,Emanuele NaspettiNAS,March Ilmor,51,+2 laps,0
14,24,Gianni MorbidelliMOR,Minardi Lamborghini,51,+2 laps,0
15,9,Michele AlboretoALB,Footwork Mugen Honda,51,+2 laps,0
NC,5,Nigel MansellMAN,Williams Renault,44,DNF,0
NC,11,Mika HakkinenHAK,Lotus Ford,44,DNF,0
NC,29,Bertrand GachotGAC,Venturi Lamborghini,39,DNF,0
NC,26,Erik ComasCOM,Ligier Renault,36,DNF,0
NC,16,Jan LammersLAM,March Ilmor,27,DNF,0
NC,33,Mauricio GugelminGUG,Jordan Yamaha,22,DNF,0
NC,12,Johnny HerbertHER,Lotus Ford,15,DNF,0
NC,19,Michael SchumacherMSC,Benetton Ford,13,DNF,0
NC,3,Olivier GrouillardGRO,Tyrrell Ilmor,6,DNF,0
NC,25,Thierry BoutsenBOU,Ligier Renault,3,DNF,0
NC,1,Ayrton SennaSEN,McLaren Honda,2,DNF,0
