Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Nigel MansellMAN,Williams Renault,45,1:18:22.032,10
2,1,Ayrton SennaSEN,McLaren Honda,45,+4.500s,6
3,19,Michael SchumacherMSC,Benetton Ford,45,+34.462s,4
4,20,Martin BrundleBRU,Benetton Ford,45,+36.959s,3
5,27,Jean AlesiALE,Ferrari,45,+72.607s,2
6,26,Erik ComasCOM,Ligier Renault,45,+96.498s,1
7,25,Thierry BoutsenBOU,Ligier Renault,45,+97.180s,0
8,6,Riccardo PatresePAT,Williams Renault,44,+1 lap,0
9,9,Michele AlboretoALB,Footwork Mugen Honda,44,+1 lap,0
10,21,Jyrki JarvilehtoJAR,Dallara Ferrari,44,+1 lap,0
11,22,Pierluigi MartiniMAR,Dallara Ferrari,44,+1 lap,0
12,24,Gianni MorbidelliMOR,Minardi Lamborghini,44,+1 lap,0
13,17,Paul BelmondoBEL,March Ilmor,44,+1 lap,0
14,29,Bertrand GachotGAC,Venturi Lamborghini,44,+1 lap,0
15,33,Mauricio GugelminGUG,Jordan Yamaha,43,+2 laps,0
16,16,Karl WendlingerWEN,March Ilmor,42,+3 laps,0
NC,15,Gabriele TarquiniTAR,Fondmetal Ford,33,DNF,0
NC,4,Andrea de CesarisDEC,Tyrrell Ilmor,25,DNF,0
NC,12,Johnny HerbertHER,Lotus Ford,23,DNF,0
NC,28,Ivan CapelliCAP,Ferrari,21,DNF,0
NC,11,Mika HakkinenHAK,Lotus Ford,21,DNF,0
NC,2,Gerhard BergerBER,McLaren Honda,16,DNF,0
NC,3,Olivier GrouillardGRO,Tyrrell Ilmor,8,DNF,0
NC,30,Ukyo KatayamaKAT,Venturi Lamborghini,8,DNF,0
NC,10,Aguri SuzukiSUZ,Footwork Mugen Honda,1,DNF,0
NC,23,Alessandro ZanardiZAN,Minardi Lamborghini,1,DNF,0
