Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Ayrton SennaSEN,McLaren Honda,78,1:50:59.372,10
2,5,Nigel MansellMAN,Williams Renault,78,+0.215s,6
3,6,Riccardo PatresePAT,Williams Renault,78,+31.843s,4
4,19,Michael SchumacherMSC,Benetton Ford,78,+39.294s,3
5,20,Martin BrundleBRU,Benetton Ford,78,+81.347s,2
6,29,Bertrand GachotGAC,Venturi Lamborghini,77,+1 lap,1
7,9,Michele AlboretoALB,Footwork Mugen Honda,77,+1 lap,0
8,23,Christian FittipaldiFIT,Minardi Lamborghini,77,+1 lap,0
9,21,Jyrki JarvilehtoJAR,Dallara Ferrari,76,+2 laps,0
10,26,Erik ComasCOM,Ligier Renault,76,+2 laps,0
11,10,Aguri SuzukiSUZ,Footwork Mugen Honda,76,+2 laps,0
12,25,Thierry BoutsenBOU,Ligier Renault,75,+3 laps,0
NC,28,Ivan CapelliCAP,Ferrari,60,DNF,0
NC,2,Gerhard BergerBER,McLaren Honda,32,DNF,0
NC,11,Mika HakkinenHAK,Lotus Ford,30,DNF,0
NC,27,Jean AlesiALE,Ferrari,28,DNF,0
NC,33,Mauricio GugelminGUG,Jordan Yamaha,18,DNF,0
NC,12,Johnny HerbertHER,Lotus Ford,17,DNF,0
NC,34,Roberto MorenoMOR,Moda Judd,11,DNF,0
NC,4,Andrea de CesarisDEC,Tyrrell Ilmor,9,DNF,0
NC,15,Gabriele TarquiniTAR,Fondmetal Ford,9,DNF,0
NC,32,Stefano ModenaMOD,Jordan Yamaha,6,DNF,0
NC,3,Olivier GrouillardGRO,Tyrrell Ilmor,4,DNF,0
NC,16,Karl WendlingerWEN,March Ilmor,1,DNF,0
NC,24,Gianni MorbidelliMOR,Minardi Lamborghini,1,DNF,0
