Pos,No,Driver,Car,Time,Gap,Laps
1,3,Michael SchumacherMSC,Ferrari,1:21.088,,27
2,2,David CoulthardCOU,McLaren Mercedes,1:21.370,+0.282s,26
3,4,Rubens BarrichelloBAR,Ferrari,1:21.372,+0.284s,22
4,1,Mika HakkinenHAK,McLaren Mercedes,1:21.593,+0.505s,19
5,9,Ralf SchumacherRSC,Williams BMW,1:21.604,+0.516s,18
6,6,Jarno TrulliTRU,Jordan Mugen Honda,1:21.911,+0.823s,21
7,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:22.162,+1.074s,26
8,18,Pedro de la RosaDLR,Arrows Supertec,1:22.206,+1.118s,29
9,22,Jacques VilleneuveVIL,BAR Honda,1:22.386,+1.298s,29
10,10,Jenson ButtonBUT,Williams BMW,1:22.465,+1.377s,26
11,19,Jos VerstappenVER,Arrows Supertec,1:22.468,+1.380s,20
12,11,Giancarlo FisichellaFIS,Benetton Playlife,1:22.493,+1.405s,22
13,8,Johnny HerbertHER,Jaguar Cosworth,1:22.605,+1.517s,22
14,7,Eddie IrvineIRV,Jaguar Cosworth,1:22.642,+1.554s,20
15,17,Mika SaloSAL,Sauber Petronas,1:22.749,+1.661s,22
16,15,Nick HeidfeldHEI,Prost Peugeot,1:22.810,+1.722s,35
17,14,Jean AlesiALE,Prost Peugeot,1:22.815,+1.727s,25
18,12,Alexander WurzWUR,Benetton Playlife,1:22.944,+1.856s,26
19,16,Pedro DinizDIN,Sauber Petronas,1:23.173,+2.085s,24
20,20,Marc GeneGEN,Minardi Fondmetal,1:23.644,+2.556s,15
21,23,Ricardo ZontaZON,BAR Honda,1:23.942,+2.854s,27
22,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:24.866,+3.778s,30
