Pos,No,Driver,Car,Time,Gap,Laps
1,3,Michael SchumacherMSC,Ferrari,1:14.804,,34
2,4,Rubens BarrichelloBAR,Ferrari,1:15.014,+0.210s,32
3,2,David CoulthardCOU,McLaren Mercedes,1:15.139,+0.335s,35
4,10,Jenson ButtonBUT,Williams BMW,1:15.153,+0.349s,33
5,1,Mika HakkinenHAK,McLaren Mercedes,1:15.293,+0.489s,34
6,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:15.399,+0.595s,32
7,11,Giancarlo FisichellaFIS,Benetton Playlife,1:15.626,+0.822s,34
8,22,Jacques VilleneuveVIL,BAR Honda,1:15.637,+0.833s,30
9,9,Ralf SchumacherRSC,Williams BMW,1:15.738,+0.934s,32
10,6,Jarno TrulliTRU,Jordan Mugen Honda,1:16.077,+1.273s,32
11,16,Pedro DinizDIN,Sauber Petronas,1:16.169,+1.365s,34
12,23,Ricardo ZontaZON,BAR Honda,1:16.180,+1.376s,29
13,19,Jos VerstappenVER,Arrows Supertec,1:16.260,+1.456s,29
14,8,Johnny HerbertHER,Jaguar Cosworth,1:16.308,+1.504s,28
15,15,Nick HeidfeldHEI,Prost Peugeot,1:16.363,+1.559s,36
16,12,Alexander WurzWUR,Benetton Playlife,1:16.368,+1.564s,34
17,18,Pedro de la RosaDLR,Arrows Supertec,1:16.508,+1.704s,33
18,17,Mika SaloSAL,Sauber Petronas,1:16.542,+1.738s,34
19,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:16.653,+1.849s,33
20,7,Eddie IrvineIRV,Jaguar Cosworth,1:16.662,+1.858s,33
21,14,Jean AlesiALE,Prost Peugeot,1:17.100,+2.296s,31
22,20,Marc GeneGEN,Minardi Fondmetal,1:17.317,+2.513s,30
