Pos,No,Driver,Car,Time,Gap,Laps
1,2,David CoulthardCOU,McLaren Mercedes,1:20.405,,25
2,3,Michael SchumacherMSC,Ferrari,1:20.503,+0.098s,34
3,11,Giancarlo FisichellaFIS,Benetton Playlife,1:20.599,+0.194s,40
4,6,Jarno TrulliTRU,Jordan Mugen Honda,1:20.863,+0.458s,30
5,1,Mika HakkinenHAK,McLaren Mercedes,1:20.910,+0.505s,22
6,4,Rubens BarrichelloBAR,Ferrari,1:20.998,+0.593s,30
7,14,Jean AlesiALE,Prost Peugeot,1:21.072,+0.667s,24
8,12,Alexander WurzWUR,Benetton Playlife,1:21.213,+0.808s,27
9,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:21.249,+0.844s,22
10,9,Ralf SchumacherRSC,Williams BMW,1:21.396,+0.991s,24
11,18,Pedro de la RosaDLR,Arrows Supertec,1:21.401,+0.996s,29
12,7,Eddie IrvineIRV,Jaguar Cosworth,1:21.411,+1.006s,27
13,8,Johnny HerbertHER,Jaguar Cosworth,1:22.023,+1.618s,28
14,10,Jenson ButtonBUT,Williams BMW,1:22.206,+1.801s,31
15,17,Mika SaloSAL,Sauber Petronas,1:22.338,+1.933s,30
16,16,Pedro DinizDIN,Sauber Petronas,1:22.488,+2.083s,25
17,19,Jos VerstappenVER,Arrows Supertec,1:22.642,+2.237s,30
18,22,Jacques VilleneuveVIL,BAR Honda,1:22.971,+2.566s,31
19,23,Ricardo ZontaZON,BAR Honda,1:23.088,+2.683s,40
20,15,Nick HeidfeldHEI,Prost Peugeot,1:23.631,+3.226s,21
21,20,Marc GeneGEN,Minardi Fondmetal,1:23.657,+3.252s,34
22,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:24.246,+3.841s,39
