Pos,No,Driver,Car,Time,Gap,Laps
1,1,Mika HakkinenHAK,McLaren Mercedes,1:51.043,,20
2,10,Jenson ButtonBUT,Williams BMW,1:51.367,+0.324s,23
3,6,Jarno TrulliTRU,Jordan Mugen Honda,1:51.545,+0.502s,21
4,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:51.821,+0.778s,12
5,9,Ralf SchumacherRSC,Williams BMW,1:51.998,+0.955s,24
6,2,David CoulthardCOU,McLaren Mercedes,1:52.088,+1.045s,20
7,3,Michael SchumacherMSC,Ferrari,1:52.282,+1.239s,26
8,22,Jacques VilleneuveVIL,BAR Honda,1:52.335,+1.292s,27
9,4,Rubens BarrichelloBAR,Ferrari,1:52.553,+1.510s,21
10,8,Johnny HerbertHER,Jaguar Cosworth,1:52.769,+1.726s,23
11,14,Jean AlesiALE,Prost Peugeot,1:52.830,+1.787s,12
12,11,Giancarlo FisichellaFIS,Benetton Playlife,1:53.085,+2.042s,18
13,15,Nick HeidfeldHEI,Prost Peugeot,1:53.278,+2.235s,24
14,12,Alexander WurzWUR,Benetton Playlife,1:53.306,+2.263s,19
15,7,Eddie IrvineIRV,Jaguar Cosworth,1:53.395,+2.352s,24
16,18,Pedro de la RosaDLR,Arrows Supertec,1:53.778,+2.735s,22
17,16,Pedro DinizDIN,Sauber Petronas,1:53.799,+2.756s,25
18,23,Ricardo ZontaZON,BAR Honda,1:54.262,+3.219s,27
19,17,Mika SaloSAL,Sauber Petronas,1:54.334,+3.291s,23
20,20,Marc GeneGEN,Minardi Fondmetal,1:54.587,+3.544s,21
21,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:54.804,+3.761s,23
22,19,Jos VerstappenVER,Arrows Supertec,1:54.969,+3.926s,9
