Pos,No,Driver,Car,Time,Gap,Laps
1,1,Mika HakkinenHAK,McLaren Mercedes,1:41.658,,20
2,3,Michael SchumacherMSC,Ferrari,1:41.932,+0.274s,26
3,2,David CoulthardCOU,McLaren Mercedes,1:41.971,+0.313s,27
4,4,Rubens BarrichelloBAR,Ferrari,1:42.340,+0.682s,23
5,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:42.446,+0.788s,22
6,11,Giancarlo FisichellaFIS,Benetton Playlife,1:42.613,+0.955s,24
7,10,Jenson ButtonBUT,Williams BMW,1:42.617,+0.959s,21
8,17,Mika SaloSAL,Sauber Petronas,1:42.877,+1.219s,21
9,22,Jacques VilleneuveVIL,BAR Honda,1:42.878,+1.220s,27
10,6,Jarno TrulliTRU,Jordan Mugen Honda,1:42.903,+1.245s,27
11,19,Jos VerstappenVER,Arrows Supertec,1:43.175,+1.517s,24
12,18,Pedro de la RosaDLR,Arrows Supertec,1:43.438,+1.780s,22
13,23,Ricardo ZontaZON,BAR Honda,1:43.534,+1.876s,22
14,16,Pedro DinizDIN,Sauber Petronas,1:43.554,+1.896s,23
15,12,Alexander WurzWUR,Benetton Playlife,1:43.623,+1.965s,22
16,7,Eddie IrvineIRV,Jaguar Cosworth,1:44.049,+2.391s,24
17,15,Nick HeidfeldHEI,Prost Peugeot,1:44.174,+2.516s,12
18,14,Jean AlesiALE,Prost Peugeot,1:44.515,+2.857s,8
19,20,Marc GeneGEN,Minardi Fondmetal,1:44.591,+2.933s,23
20,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:45.000,+3.342s,30
21,8,Johnny HerbertHER,Jaguar Cosworth,1:45.234,+3.576s,20
22,9,Ralf SchumacherRSC,Williams BMW,1:52.141,+10.483s,9
