Pos,No,Driver,Car,Time
1,2,Juan Manuel FangioFAN,Alfa Romeo,4:25.000
2,4,Nino FarinaFAR,Alfa Romeo,4:28.000
3,10,Luigi  VilloresiVIL,Ferrari,4:29.000
4,8,Alberto AscariASC,Ferrari,4:30.000
5,12,Piero  TaruffiTAR,Ferrari,4:32.000
6,6,Consalvo  SanesiSAN,Alfa Romeo,4:36.000
7,14,Louis  RosierROS,Talbot-Lago,4:45.000
8,22,Yves Giraud-CabantousGIR,Talbot-Lago,4:52.000
9,18,Louis  ChironCHI,Talbot-Lago,5:01.000
10,20,Philippe  EtancelinETA,Talbot-Lago,5:04.000
11,16,Johnny ClaesCLA,Talbot-Lago,5:09.000
12,24,Andre PilettePIL,Talbot-Lago,5:16.000
13,26,Pierre  LeveghLEV,Talbot-Lago,5:17.000
