Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,David CoulthardCOU,McLaren Mercedes,44,1:25:43.057,10
2,1,Mika HakkinenHAK,McLaren Mercedes,44,+10.469s,6
3,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,44,+33.433s,4
4,4,Eddie IrvineIRV,Ferrari,44,+44.948s,3
5,6,Ralf SchumacherRSC,Williams Supertec,44,+48.067s,2
6,7,Damon HillHIL,Jordan Mugen Honda,44,+54.916s,1
7,3,Mika SaloSAL,Ferrari,44,+56.249s,0
8,5,Alessandro ZanardiZAN,Williams Supertec,44,+67.022s,0
9,11,Jean AlesiALE,Sauber Petronas,44,+73.848s,0
10,16,Rubens BarrichelloBAR,Stewart Ford,44,+80.742s,0
11,9,Giancarlo FisichellaFIS,Benetton Playlife,44,+92.195s,0
12,19,Jarno TrulliTRU,Prost Peugeot,44,+96.154s,0
13,18,Olivier PanisPAN,Prost Peugeot,44,+101.543s,0
14,10,Alexander WurzWUR,Benetton Playlife,44,+117.745s,0
15,22,Jacques VilleneuveVIL,BAR Supertec,43,+1 lap,0
16,21,Marc GeneGEN,Minardi Ford,43,+1 lap,0
NC,14,Pedro de la RosaDLR,Arrows,35,DNF,0
NC,20,Luca BadoerBAD,Minardi Ford,33,DNF,0
NC,23,Ricardo ZontaZON,BAR Supertec,33,DNF,0
NC,17,Johnny HerbertHER,Stewart Ford,27,DNF,0
NC,12,Pedro DinizDIN,Sauber Petronas,19,DNF,0
NC,15,Toranosuke TakagiTAK,Arrows,0,DNF,0
