Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Mika HakkinenHAK,McLaren Mercedes,72,1:36:03.785,10
2,3,Michael SchumacherMSC,Ferrari,72,+4.925s,6
3,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,71,DNF,4
4,6,Ralf SchumacherRSC,Williams Supertec,71,+1 lap,3
5,4,Eddie IrvineIRV,Ferrari,71,+1 lap,2
6,18,Olivier PanisPAN,Prost Peugeot,71,+1 lap,1
7,10,Alexander WurzWUR,Benetton Playlife,70,+2 laps,0
8,15,Toranosuke TakagiTAK,Arrows,69,+3 laps,0
9,21,Marc GeneGEN,Minardi Ford,69,+3 laps,0
NC,14,Pedro de la RosaDLR,Arrows,52,DNF,0
NC,22,Jacques VilleneuveVIL,BAR Supertec,49,DNF,0
NC,5,Alessandro ZanardiZAN,Williams Supertec,43,DNF,0
NC,16,Rubens BarrichelloBAR,Stewart Ford,42,DNF,0
NC,12,Pedro DinizDIN,Sauber Petronas,42,DNF,0
NC,9,Giancarlo FisichellaFIS,Benetton Playlife,38,DNF,0
NC,20,Stephane SarrazinSAR,Minardi Ford,31,DNF,0
NC,11,Jean AlesiALE,Sauber Petronas,27,DNF,0
NC,2,David CoulthardCOU,McLaren Mercedes,22,DNF,0
NC,19,Jarno TrulliTRU,Prost Peugeot,21,DNF,0
NC,17,Johnny HerbertHER,Stewart Ford,15,DNF,0
NC,7,Damon HillHIL,Jordan Mugen Honda,10,DNF,0
