Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Alain ProstPRO,McLaren TAG,51,1:17:59.451,9
2,7,Nelson PiquetPIQ,Brabham BMW,51,+51.635s,6
3,12,Ayrton SennaSEN,Lotus Renault,51,+60.390s,4
4,8,Marc SurerSUR,Brabham BMW,51,+60.609s,3
5,28,Stefan JohanssonJOH,Ferrari,50,DNF,2
6,11,Elio de AngelisDEA,Lotus Renault,50,+1 lap,1
7,15,Patrick TambayTAM,Renault,50,+1 lap,0
8,3,Martin BrundleBRU,Tyrrell Renault,50,+1 lap,0
9,18,Thierry BoutsenBOU,Arrows BMW,50,+1 lap,0
10,25,Philippe StreiffSTR,Ligier Renault,49,+2 laps,0
11,5,Nigel MansellMAN,Williams Honda,47,DNF,0
12,19,Teo FabiFAB,Toleman Hart,47,+4 laps,0
13,27,Michele AlboretoALB,Ferrari,45,DNF,0
NC,6,Keke RosbergROS,Williams Honda,44,DNF,0
NC,26,Jacques LaffiteLAF,Ligier Renault,40,DNF,0
NC,1,Niki LaudaLAU,McLaren TAG,33,DNF,0
NC,22,Riccardo PatresePAT,Alfa Romeo,31,DNF,0
NC,24,Huub RothengatterROT,Osella Alfa Romeo,26,DNF,0
NC,9,Philippe AlliotALL,RAM Hart,19,DNF,0
NC,17,Gerhard BergerBER,Arrows BMW,13,DNF,0
NC,16,Derek WarwickWAR,Renault,9,DNF,0
NC,33,Alan  JonesJON,Lola Hart,6,DNF,0
NC,23,Eddie  CheeverCHE,Alfa Romeo,3,DNF,0
NC,10,Kenny AchesonACH,RAM Hart,2,DNF,0
NC,29,Pierluigi MartiniMAR,Minardi Motori Moderni,,DNS,0
NC,20,Piercarlo GhinzaniGHI,Toleman Hart,,DNF,0
