Pos,No,Driver,Car,Laps,Time/retired,Pts
1,27,Michele AlboretoALB,Ferrari,67,1:35:31.337,9
2,2,Alain ProstPRO,McLaren TAG,67,+11.661s,6
3,26,Jacques LaffiteLAF,Ligier Renault,67,+51.154s,4
4,18,Thierry BoutsenBOU,Arrows BMW,67,+55.279s,3
5,1,Niki LaudaLAU,McLaren TAG,67,+73.972s,2
6,5,Nigel MansellMAN,Williams Honda,67,+76.820s,1
7,17,Gerhard BergerBER,Arrows BMW,66,+1 lap,0
8,3,Stefan BellofBEL,Tyrrell Renault,66,+1 lap,0
9,28,Stefan JohanssonJOH,Ferrari,66,+1 lap,0
10,4,Martin BrundleBRU,Tyrrell Ford,63,+4 laps,0
11,29,Pierluigi MartiniMAR,Minardi Motori Moderni,62,DNF,0
12,6,Keke RosbergROS,Williams Honda,61,DNF,0
NC,23,Eddie  CheeverCHE,Alfa Romeo,45,DNF,0
NC,11,Elio de AngelisDEA,Lotus Renault,40,DNF,0
NC,24,Huub RothengatterROT,Osella Alfa Romeo,32,DNF,0
NC,19,Teo FabiFAB,Toleman Hart,29,DNF,0
NC,12,Ayrton SennaSEN,Lotus Renault,27,DNF,0
NC,16,Derek WarwickWAR,Renault,25,DNF,0
NC,7,Nelson PiquetPIQ,Brabham BMW,23,DNF,0
NC,15,Patrick TambayTAM,Renault,19,DNF,0
NC,8,Marc SurerSUR,Brabham BMW,15,DNF,0
NC,9,Manfred WinkelhockWIN,RAM Hart,8,DNF,0
NC,22,Riccardo PatresePAT,Alfa Romeo,8,DNF,0
NC,14,Francois HesnaultHES,Renault,8,DNF,0
NC,10,Philippe AlliotALL,RAM Hart,8,DNF,0
NC,30,Jonathan  PalmerPAL,Zakspeed,7,DNF,0
NC,25,Andrea de CesarisDEC,Ligier Renault,,DNS,0
