Pos,No,Driver,Car,Laps,Time/retired,Pts
1,6,Keke RosbergROS,Williams Honda,82,2:00:40.473,9
2,26,Jacques LaffiteLAF,Ligier Renault,82,+46.130s,6
3,25,Philippe StreiffSTR,Ligier Renault,82,+88.536s,4
4,4,Ivan CapelliCAP,Tyrrell Renault,81,+1 lap,3
5,28,Stefan JohanssonJOH,Ferrari,81,+1 lap,2
6,17,Gerhard BergerBER,Arrows BMW,81,+1 lap,1
7,24,Huub RothengatterROT,Osella Alfa Romeo,78,+4 laps,0
8,29,Pierluigi MartiniMAR,Minardi Motori Moderni,78,+4 laps,0
NC,12,Ayrton SennaSEN,Lotus Renault,62,DNF,0
NC,27,Michele AlboretoALB,Ferrari,61,DNF,0
NC,1,Niki LaudaLAU,McLaren TAG,57,DNF,0
NC,16,Derek WarwickWAR,Renault,57,DNF,0
NC,3,Martin BrundleBRU,Tyrrell Renault,49,+33 laps,0
NC,8,Marc SurerSUR,Brabham BMW,42,DNF,0
NC,22,Riccardo PatresePAT,Alfa Romeo,42,DNF,0
NC,19,Teo FabiFAB,Toleman Hart,40,DNF,0
NC,18,Thierry BoutsenBOU,Arrows BMW,37,DNF,0
NC,20,Piercarlo GhinzaniGHI,Toleman Hart,28,DNF,0
NC,2,Alain ProstPRO,McLaren TAG,26,DNF,0
NC,15,Patrick TambayTAM,Renault,20,DNF,0
NC,33,Alan  JonesJON,Lola Hart,20,DNF,0
NC,7,Nelson PiquetPIQ,Brabham BMW,14,DNF,0
NC,23,Eddie  CheeverCHE,Alfa Romeo,5,DNF,0
NC,5,Nigel MansellMAN,Williams Honda,1,DNF,0
