Pos,No,Driver,Car,Laps,Time/retired,Pts
1,44,Lewis HamiltonHAM,Mercedes,71,1:32:22.851,25
2,33,Max VerstappenVER,Red Bull Racing Honda,71,+10.496s,18
3,77,Valtteri BottasBOT,Mercedes,71,+13.576s,15
4,11,Sergio PerezPER,Red Bull Racing Honda,71,+39.940s,13
5,16,Charles LeclercLEC,Ferrari,71,+49.517s,10
6,55,Carlos SainzSAI,Ferrari,71,+51.820s,8
7,10,Pierre GaslyGAS,AlphaTauri Honda,70,+1 lap,6
8,31,Esteban OconOCO,Alpine Renault,70,+1 lap,4
9,14,Fernando AlonsoALO,Alpine Renault,70,+1 lap,2
10,4,Lando NorrisNOR,McLaren Mercedes,70,+1 lap,1
11,5,Sebastian VettelVET,Aston Martin Mercedes,70,+1 lap,0
12,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,70,+1 lap,0
13,63,George RussellRUS,Williams Mercedes,70,+1 lap,0
14,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,70,+1 lap,0
15,22,Yuki TsunodaTSU,AlphaTauri Honda,70,+1 lap,0
16,6,Nicholas LatifiLAT,Williams Mercedes,70,+1 lap,0
17,9,Nikita MazepinMAZ,Haas Ferrari,69,+2 laps,0
18,47,Mick SchumacherMSC,Haas Ferrari,69,+2 laps,0
NC,3,Daniel RicciardoRIC,McLaren Mercedes,49,DNF,0
NC,18,Lance StrollSTR,Aston Martin Mercedes,47,DNF,0
